player_name,club_name,json_club,league_name
Kyle Walker,Manchester City FC,Manchester City,Premier League
Issa Kaboré,Manchester City FC,Manchester City,Premier League
Rodri,Manchester City FC,Manchester City,Premier League
Nico González,Manchester City FC,Manchester City,Premier League
Kalvin Phillips,Manchester City FC,Manchester City,Premier League
Jacob Wright,Manchester City FC,Manchester City,Premier League
Tijjani Reijnders,Manchester City FC,Manchester City,Premier League
Mateo Kovacic,Manchester City FC,Manchester City,Premier League
İlkay Gündoğan,Manchester City FC,Manchester City,Premier League
Bernardo Silva,Manchester City FC,Manchester City,Premier League
Kevin De Bruyne,Manchester City FC,Manchester City,Premier League
James McAtee,Manchester City FC,Manchester City,Premier League
Claudio Echeverri,Manchester City FC,Manchester City,Premier League
Jérémy Doku,Manchester City FC,Manchester City,Premier League
Savinho,Manchester City FC,Manchester City,Premier League
Jack Grealish,Manchester City FC,Manchester City,Premier League
Phil Foden,Manchester City FC,Manchester City,Premier League
Rayan Cherki,Manchester City FC,Manchester City,Premier League
Oscar Bobb,Manchester City FC,Manchester City,Premier League
Farid Alfa-Ruprecht,Manchester City FC,Manchester City,Premier League
Erling Haaland,Manchester City FC,Manchester City,Premier League
Omar Marmoush,Manchester City FC,Manchester City,Premier League
Divin Mubama,Manchester City FC,Manchester City,Premier League
Robert Sánchez,Chelsea FC,Chelsea,Premier League
Filip Jørgensen,Chelsea FC,Chelsea,Premier League
Mike Penders,Chelsea FC,Chelsea,Premier League
Gabriel Slonina,Chelsea FC,Chelsea,Premier League
Lucas Bergström,Chelsea FC,Chelsea,Premier League
Marcus Bettinelli,Chelsea FC,Chelsea,Premier League
Max Merrick,Chelsea FC,Chelsea,Premier League
Ted Curd,Chelsea FC,Chelsea,Premier League
Levi Colwill,Chelsea FC,Chelsea,Premier League
Renato Veiga,Chelsea FC,Chelsea,Premier League
Trevoh Chalobah,Chelsea FC,Chelsea,Premier League
Wesley Fofana,Chelsea FC,Chelsea,Premier League
Axel Disasi,Chelsea FC,Chelsea,Premier League
Benoît Badiashile,Chelsea FC,Chelsea,Premier League
Tosin Adarabioyo,Chelsea FC,Chelsea,Premier League
Mamadou Sarr,Chelsea FC,Chelsea,Premier League
Aarón Anselmino,Chelsea FC,Chelsea,Premier League
Josh Acheampong,Chelsea FC,Chelsea,Premier League
Harrison Murray-Campbell,Chelsea FC,Chelsea,Premier League
Kaiden Wilson,Chelsea FC,Chelsea,Premier League
Marc Cucurella,Chelsea FC,Chelsea,Premier League
Ben Chilwell,Chelsea FC,Chelsea,Premier League
Ishé Samuels-Smith,Chelsea FC,Chelsea,Premier League
Malo Gusto,Chelsea FC,Chelsea,Premier League
Reece James,Chelsea FC,Chelsea,Premier League
Genesis Antwi,Chelsea FC,Chelsea,Premier League
Richard Olise,Chelsea FC,Chelsea,Premier League
Moisés Caicedo,Chelsea FC,Chelsea,Premier League
Roméo Lavia,Chelsea FC,Chelsea,Premier League
Dário Essugo,Chelsea FC,Chelsea,Premier League
Sam Rak-Sakyi,Chelsea FC,Chelsea,Premier League
Landon Emenalo,Chelsea FC,Chelsea,Premier League
Enzo Fernández,Chelsea FC,Chelsea,Premier League
Andrey Santos,Chelsea FC,Chelsea,Premier League
Kiernan Dewsbury-Hall,Chelsea FC,Chelsea,Premier League
Carney Chukwuemeka,Chelsea FC,Chelsea,Premier League
Cesare Casadei,Chelsea FC,Chelsea,Premier League
Mathis Amougou,Chelsea FC,Chelsea,Premier League
Kiano Dyer,Chelsea FC,Chelsea,Premier League
Reggie Walsh,Chelsea FC,Chelsea,Premier League
Harvey Vale,Chelsea FC,Chelsea,Premier League
Cole Palmer,Chelsea FC,Chelsea,Premier League
Omari Kellyman,Chelsea FC,Chelsea,Premier League
Jadon Sancho,Chelsea FC,Chelsea,Premier League
Tyrique George,Chelsea FC,Chelsea,Premier League
Mykhaylo Mudryk,Chelsea FC,Chelsea,Premier League
Pedro Neto,Chelsea FC,Chelsea,Premier League
Noni Madueke,Chelsea FC,Chelsea,Premier League
Ato Ampah,Chelsea FC,Chelsea,Premier League
João Félix,Chelsea FC,Chelsea,Premier League
João Pedro,Chelsea FC,Chelsea,Premier League
Nicolas Jackson,Chelsea FC,Chelsea,Premier League
Liam Delap,Chelsea FC,Chelsea,Premier League
Christopher Nkunku,Chelsea FC,Chelsea,Premier League
Deivid Washington,Chelsea FC,Chelsea,Premier League
Marc Guiu,Chelsea FC,Chelsea,Premier League
David Datro Fofana,Chelsea FC,Chelsea,Premier League
Shumaira Mheuka,Chelsea FC,Chelsea,Premier League
David Raya,FC Arsenal,Arsenal,Premier League
Aaron Ramsdale,FC Arsenal,Arsenal,Premier League
Neto,FC Arsenal,Arsenal,Premier League
Jack Porter,FC Arsenal,Arsenal,Premier League
Alexéi Rojas,FC Arsenal,Arsenal,Premier League
Tommy Setford,FC Arsenal,Arsenal,Premier League
William Saliba,FC Arsenal,Arsenal,Premier League
Gabriel Magalhães,FC Arsenal,Arsenal,Premier League
Jakub Kiwior,FC Arsenal,Arsenal,Premier League
Takehiro Tomiyasu,FC Arsenal,Arsenal,Premier League
Ayden Heaven,FC Arsenal,Arsenal,Premier League
Zane Monlouis,FC Arsenal,Arsenal,Premier League
Maldini Kacurri,FC Arsenal,Arsenal,Premier League
Brayden Clarke,FC Arsenal,Arsenal,Premier League
Myles Lewis-Skelly,FC Arsenal,Arsenal,Premier League
Riccardo Calafiori,FC Arsenal,Arsenal,Premier League
Oleksandr Zinchenko,FC Arsenal,Arsenal,Premier League
Kieran Tierney,FC Arsenal,Arsenal,Premier League
Jurriën Timber,FC Arsenal,Arsenal,Premier League
Ben White,FC Arsenal,Arsenal,Premier League
Michal Rosiak,FC Arsenal,Arsenal,Premier League
Josh Robinson,FC Arsenal,Arsenal,Premier League
Josh Nichols,FC Arsenal,Arsenal,Premier League
Thomas Partey,FC Arsenal,Arsenal,Premier League
Jorginho,FC Arsenal,Arsenal,Premier League
Jack Henry-Francis,FC Arsenal,Arsenal,Premier League
Declan Rice,FC Arsenal,Arsenal,Premier League
Mikel Merino,FC Arsenal,Arsenal,Premier League
Salah-Eddine Oulad M'Hand,FC Arsenal,Arsenal,Premier League
Jimi Gower,FC Arsenal,Arsenal,Premier League
Martin Ødegaard,FC Arsenal,Arsenal,Premier League
Ethan Nwaneri,FC Arsenal,Arsenal,Premier League
Gabriel Martinelli,FC Arsenal,Arsenal,Premier League
Leandro Trossard,FC Arsenal,Arsenal,Premier League
Reiss Nelson,FC Arsenal,Arsenal,Premier League
Bukayo Saka,FC Arsenal,Arsenal,Premier League
Raheem Sterling,FC Arsenal,Arsenal,Premier League
Ismeal Kabia,FC Arsenal,Arsenal,Premier League
Kai Havertz,FC Arsenal,Arsenal,Premier League
Gabriel Jesus,FC Arsenal,Arsenal,Premier League
Eddie Nketiah,FC Arsenal,Arsenal,Premier League
Nathan Butler-Oyedeji,FC Arsenal,Arsenal,Premier League
Alisson,FC Liverpool,Liverpool,Premier League
Caoimhín Kelleher,FC Liverpool,Liverpool,Premier League
Vitezslav Jaros,FC Liverpool,Liverpool,Premier League
Harvey Davies,FC Liverpool,Liverpool,Premier League
Ibrahima Konaté,FC Liverpool,Liverpool,Premier League
Virgil van Dijk,FC Liverpool,Liverpool,Premier League
Joe Gomez,FC Liverpool,Liverpool,Premier League
Jarell Quansah,FC Liverpool,Liverpool,Premier League
Amara Nallo,FC Liverpool,Liverpool,Premier League
Konstantinos Tsimikas,FC Liverpool,Liverpool,Premier League
Andrew Robertson,FC Liverpool,Liverpool,Premier League
James Norris,FC Liverpool,Liverpool,Premier League
Trent Alexander-Arnold,FC Liverpool,Liverpool,Premier League
Conor Bradley,FC Liverpool,Liverpool,Premier League
Isaac Mabaya,FC Liverpool,Liverpool,Premier League
Ryan Gravenberch,FC Liverpool,Liverpool,Premier League
Wataru Endo,FC Liverpool,Liverpool,Premier League
Tyler Morton,FC Liverpool,Liverpool,Premier League
James McConnell,FC Liverpool,Liverpool,Premier League
Alexis Mac Allister,FC Liverpool,Liverpool,Premier League
Curtis Jones,FC Liverpool,Liverpool,Premier League
Trey Nyoni,FC Liverpool,Liverpool,Premier League
Dominik Szoboszlai,FC Liverpool,Liverpool,Premier League
Harvey Elliott,FC Liverpool,Liverpool,Premier League
Kieran Morrison,FC Liverpool,Liverpool,Premier League
Luis Díaz,FC Liverpool,Liverpool,Premier League
Cody Gakpo,FC Liverpool,Liverpool,Premier League
Diogo Jota,FC Liverpool,Liverpool,Premier League
Trent Kone-Doherty,FC Liverpool,Liverpool,Premier League
Rio Ngumoha,FC Liverpool,Liverpool,Premier League
Mohamed Salah,FC Liverpool,Liverpool,Premier League
Federico Chiesa,FC Liverpool,Liverpool,Premier League
Ranel Young,FC Liverpool,Liverpool,Premier League
Darwin Núñez,FC Liverpool,Liverpool,Premier League
Jayden Danns,FC Liverpool,Liverpool,Premier League
André Onana,Manchester United FC,Manchester United,Premier League
Altay Bayındır,Manchester United FC,Manchester United,Premier League
Tom Heaton,Manchester United FC,Manchester United,Premier League
Dermot Mee,Manchester United FC,Manchester United,Premier League
Hubert Graczyk,Manchester United FC,Manchester United,Premier League
Elyh Harrison,Manchester United FC,Manchester United,Premier League
Will Murdock,Manchester United FC,Manchester United,Premier League
Leny Yoro,Manchester United FC,Manchester United,Premier League
Lisandro Martínez,Manchester United FC,Manchester United,Premier League
Matthijs de Ligt,Manchester United FC,Manchester United,Premier League
Harry Maguire,Manchester United FC,Manchester United,Premier League
Victor Lindelöf,Manchester United FC,Manchester United,Premier League
Ayden Heaven,Manchester United FC,Manchester United,Premier League
Tyler Fredricson,Manchester United FC,Manchester United,Premier League
Jonny Evans,Manchester United FC,Manchester United,Premier League
Godwill Kukonki,Manchester United FC,Manchester United,Premier League
Patrick Dorgu,Manchester United FC,Manchester United,Premier League
Luke Shaw,Manchester United FC,Manchester United,Premier League
Tyrell Malacia,Manchester United FC,Manchester United,Premier League
Harry Amass,Manchester United FC,Manchester United,Premier League
Diogo Dalot,Manchester United FC,Manchester United,Premier League
Noussair Mazraoui,Manchester United FC,Manchester United,Premier League
Habeeb Ogunneye,Manchester United FC,Manchester United,Premier League
Jaydan Kamason,Manchester United FC,Manchester United,Premier League
Manuel Ugarte,Manchester United FC,Manchester United,Premier League
Casemiro,Manchester United FC,Manchester United,Premier League
Toby Collyer,Manchester United FC,Manchester United,Premier League
Sékou Koné,Manchester United FC,Manchester United,Premier League
Scott McTominay,Manchester United FC,Manchester United,Premier League
Kobbie Mainoo,Manchester United FC,Manchester United,Premier League
Daniel Gore,Manchester United FC,Manchester United,Premier League
Jack Moorhouse,Manchester United FC,Manchester United,Premier League
Jayce Fitzgerald,Manchester United FC,Manchester United,Premier League
Bruno Fernandes,Manchester United FC,Manchester United,Premier League
Mason Mount,Manchester United FC,Manchester United,Premier League
Christian Eriksen,Manchester United FC,Manchester United,Premier League
Jack Fletcher,Manchester United FC,Manchester United,Premier League
Marcus Rashford,Manchester United FC,Manchester United,Premier League
Alejandro Garnacho,Manchester United FC,Manchester United,Premier League
Jadon Sancho,Manchester United FC,Manchester United,Premier League
James Scanlon,Manchester United FC,Manchester United,Premier League
Amad Diallo,Manchester United FC,Manchester United,Premier League
Antony,Manchester United FC,Manchester United,Premier League
Facundo Pellistri,Manchester United FC,Manchester United,Premier League
Bendito Mantato,Manchester United FC,Manchester United,Premier League
Rasmus Højlund,Manchester United FC,Manchester United,Premier League
Joshua Zirkzee,Manchester United FC,Manchester United,Premier League
Chido Obi,Manchester United FC,Manchester United,Premier League
Ethan Wheatley,Manchester United FC,Manchester United,Premier League
Guglielmo Vicario,Tottenham Hotspur,Tottenham,Premier League
Antonín Kinský,Tottenham Hotspur,Tottenham,Premier League
Fraser Forster,Tottenham Hotspur,Tottenham,Premier League
Brandon Austin,Tottenham Hotspur,Tottenham,Premier League
Alfie Whiteman,Tottenham Hotspur,Tottenham,Premier League
Cristian Romero,Tottenham Hotspur,Tottenham,Premier League
Micky van de Ven,Tottenham Hotspur,Tottenham,Premier League
Kevin Danso,Tottenham Hotspur,Tottenham,Premier League
Radu Drăgușin,Tottenham Hotspur,Tottenham,Premier League
Ben Davies,Tottenham Hotspur,Tottenham,Premier League
Alfie Dorrington,Tottenham Hotspur,Tottenham,Premier League
Dante Cassanova,Tottenham Hotspur,Tottenham,Premier League
Maeson King,Tottenham Hotspur,Tottenham,Premier League
Malachi Hardy,Tottenham Hotspur,Tottenham,Premier League
Destiny Udogie,Tottenham Hotspur,Tottenham,Premier League
Djed Spence,Tottenham Hotspur,Tottenham,Premier League
Sergio Reguilón,Tottenham Hotspur,Tottenham,Premier League
Pedro Porro,Tottenham Hotspur,Tottenham,Premier League
Yves Bissouma,Tottenham Hotspur,Tottenham,Premier League
Archie Gray,Tottenham Hotspur,Tottenham,Premier League
Lucas Bergvall,Tottenham Hotspur,Tottenham,Premier League
Pape Matar Sarr,Tottenham Hotspur,Tottenham,Premier League
Rodrigo Bentancur,Tottenham Hotspur,Tottenham,Premier League
Callum Olusesi,Tottenham Hotspur,Tottenham,Premier League
Rio Kyerematen,Tottenham Hotspur,Tottenham,Premier League
Dejan Kulusevski,Tottenham Hotspur,Tottenham,Premier League
James Maddison,Tottenham Hotspur,Tottenham,Premier League
Alfie Devine,Tottenham Hotspur,Tottenham,Premier League
Lucá Williams-Barnett,Tottenham Hotspur,Tottenham,Premier League
Heung-min Son,Tottenham Hotspur,Tottenham,Premier League
Wilson Odobert,Tottenham Hotspur,Tottenham,Premier League
Mikey Moore,Tottenham Hotspur,Tottenham,Premier League
Timo Werner,Tottenham Hotspur,Tottenham,Premier League
Brennan Johnson,Tottenham Hotspur,Tottenham,Premier League
Min-hyeok Yang,Tottenham Hotspur,Tottenham,Premier League
Damola Ajayi,Tottenham Hotspur,Tottenham,Premier League
Dominic Solanke,Tottenham Hotspur,Tottenham,Premier League
Mathys Tel,Tottenham Hotspur,Tottenham,Premier League
Richarlison,Tottenham Hotspur,Tottenham,Premier League
Will Lankshear,Tottenham Hotspur,Tottenham,Premier League
Dane Scarlett,Tottenham Hotspur,Tottenham,Premier League
Emiliano Martínez,Aston Villa FC,Aston Villa,Premier League
Joe Gauci,Aston Villa FC,Aston Villa,Premier League
Robin Olsen,Aston Villa FC,Aston Villa,Premier League
Oliwier Zych,Aston Villa FC,Aston Villa,Premier League
Sam Proctor,Aston Villa FC,Aston Villa,Premier League
Ezri Konsa,Aston Villa FC,Aston Villa,Premier League
Pau Torres,Aston Villa FC,Aston Villa,Premier League
Axel Disasi,Aston Villa FC,Aston Villa,Premier League
Diego Carlos,Aston Villa FC,Aston Villa,Premier League
Tyrone Mings,Aston Villa FC,Aston Villa,Premier League
Kortney Hause,Aston Villa FC,Aston Villa,Premier League
Sil Swinkels,Aston Villa FC,Aston Villa,Premier League
Ian Maatsen,Aston Villa FC,Aston Villa,Premier League
Lucas Digne,Aston Villa FC,Aston Villa,Premier League
Travis Patterson,Aston Villa FC,Aston Villa,Premier League
Matty Cash,Aston Villa FC,Aston Villa,Premier League
Kosta Nedeljkovic,Aston Villa FC,Aston Villa,Premier League
Andrés García,Aston Villa FC,Aston Villa,Premier League
Triston Rowe,Aston Villa FC,Aston Villa,Premier League
Amadou Onana,Aston Villa FC,Aston Villa,Premier League
Boubacar Kamara,Aston Villa FC,Aston Villa,Premier League
Lamare Bogarde,Aston Villa FC,Aston Villa,Premier League
Youri Tielemans,Aston Villa FC,Aston Villa,Premier League
Jacob Ramsey,Aston Villa FC,Aston Villa,Premier League
John McGinn,Aston Villa FC,Aston Villa,Premier League
Ross Barkley,Aston Villa FC,Aston Villa,Premier League
Aidan Borland,Aston Villa FC,Aston Villa,Premier League
Morgan Rogers,Aston Villa FC,Aston Villa,Premier League
Marco Asensio,Aston Villa FC,Aston Villa,Premier League
Emiliano Buendía,Aston Villa FC,Aston Villa,Premier League
Jamaldeen Jimoh-Aloba,Aston Villa FC,Aston Villa,Premier League
Marcus Rashford,Aston Villa FC,Aston Villa,Premier League
Jaden Philogene,Aston Villa FC,Aston Villa,Premier League
Kadan Young,Aston Villa FC,Aston Villa,Premier League
Ben Broggio,Aston Villa FC,Aston Villa,Premier League
Leon Bailey,Aston Villa FC,Aston Villa,Premier League
Bradley Burrowes,Aston Villa FC,Aston Villa,Premier League
Ollie Watkins,Aston Villa FC,Aston Villa,Premier League
Jhon Durán,Aston Villa FC,Aston Villa,Premier League
Donyell Malen,Aston Villa FC,Aston Villa,Premier League
Kobei Moore,Aston Villa FC,Aston Villa,Premier League
Nick Pope,Newcastle United,Newcastle United,Premier League
Odysseas Vlachodimos,Newcastle United,Newcastle United,Premier League
Martin Dúbravka,Newcastle United,Newcastle United,Premier League
Mark Gillespie,Newcastle United,Newcastle United,Premier League
John Ruddy,Newcastle United,Newcastle United,Premier League
Sven Botman,Newcastle United,Newcastle United,Premier League
Lloyd Kelly,Newcastle United,Newcastle United,Premier League
Fabian Schär,Newcastle United,Newcastle United,Premier League
Dan Burn,Newcastle United,Newcastle United,Premier League
Jamaal Lascelles,Newcastle United,Newcastle United,Premier League
Lewis Hall,Newcastle United,Newcastle United,Premier League
Matt Targett,Newcastle United,Newcastle United,Premier League
Jamal Lewis,Newcastle United,Newcastle United,Premier League
Alex Murphy,Newcastle United,Newcastle United,Premier League
Tino Livramento,Newcastle United,Newcastle United,Premier League
Kieran Trippier,Newcastle United,Newcastle United,Premier League
Emil Krafth,Newcastle United,Newcastle United,Premier League
Harrison Ashby,Newcastle United,Newcastle United,Premier League
Leo Shahar,Newcastle United,Newcastle United,Premier League
Sandro Tonali,Newcastle United,Newcastle United,Premier League
Isaac Hayden,Newcastle United,Newcastle United,Premier League
Bruno Guimarães,Newcastle United,Newcastle United,Premier League
Joelinton,Newcastle United,Newcastle United,Premier League
Joe Willock,Newcastle United,Newcastle United,Premier League
Lewis Miley,Newcastle United,Newcastle United,Premier League
Sean Longstaff,Newcastle United,Newcastle United,Premier League
Joe White,Newcastle United,Newcastle United,Premier League
Anthony Gordon,Newcastle United,Newcastle United,Premier League
Harvey Barnes,Newcastle United,Newcastle United,Premier League
Trevan Sanusi,Newcastle United,Newcastle United,Premier League
Jacob Murphy,Newcastle United,Newcastle United,Premier League
Miguel Almirón,Newcastle United,Newcastle United,Premier League
Alexander Isak,Newcastle United,Newcastle United,Premier League
Callum Wilson,Newcastle United,Newcastle United,Premier League
William Osula,Newcastle United,Newcastle United,Premier League
Sean Neave,Newcastle United,Newcastle United,Premier League
Bart Verbruggen,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Carl Rushworth,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Jason Steele,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Tom McGill,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Killian Cahill,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Jan Paul van Hecke,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Igor Julio,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Adam Webster,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Eiran Cashin,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Lewis Dunk,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Ruairi McConville,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Ed Turns,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Freddie Simmonds,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Pervis Estupiñán,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Ferdi Kadıoğlu,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
Jacob Slater,Brighton & Hove Albion,Brighton & Hove Albion,Premier League
