Matchday,Date,Home,Away,FullTime
Asian Cup qualifier,1996-06-21,Syria,Kazakhstan,2-0
Asian Cup qualifier,1996-06-21,Sri Lanka,Nepal,2-0
Asian Cup qualifier,1996-06-27,Singapore,Myanmar,4-0
Asian Cup qualifier,1996-06-27,Thailand,Maldives,8-0
Asian Cup qualifier,1996-06-28,Qatar,Syria,1-0
Asian Cup qualifier,1996-06-29,Thailand,Myanmar,5-1
Asian Cup qualifier,1996-06-29,Singapore,Maldives,2-0
Asian Cup qualifier,1996-07-01,Myanmar,Maldives,3-1
Asian Cup qualifier,1996-07-01,Thailand,Singapore,1-1
Asian Cup qualifier,1996-07-04,Singapore,Myanmar,2-2
Asian Cup qualifier,1996-07-04,Thailand,Maldives,8-0
Asian Cup qualifier,1996-07-05,Qatar,Kazakhstan,3-0
Asian Cup qualifier,1996-07-07,Thailand,Myanmar,7-1
Asian Cup qualifier,1996-07-07,Singapore,Maldives,5-2
Asian Cup qualifier,1996-07-09,Myanmar,Maldives,4-1
Asian Cup qualifier,1996-07-09,Singapore,Thailand,2-2
Asian Cup qualifier,1996-07-12,Kazakhstan,Syria,0-1
Asian Cup qualifier,1996-07-19,Syria,Qatar,3-1
Asian Cup qualifier,1996-08-04,Vietnam,Taiwan,4-1
Asian Cup qualifier,1996-08-05,South Korea,Guam,9-0
Asian Cup qualifier,1996-08-07,Vietnam,Guam,9-0
Asian Cup qualifier,1996-08-08,South Korea,Taiwan,4-0
Asian Cup qualifier,1996-08-09,Jordan,Pakistan,4-0
Asian Cup qualifier,1996-08-10,Taiwan,Guam,9-2
Asian Cup qualifier,1996-08-11,Vietnam,South Korea,0-4
Asian Cup qualifier,1996-08-11,Jordan,Iraq,0-1
Asian Cup qualifier,1996-08-13,Iraq,Pakistan,3-0
Asian Cup qualifier,1999-08-03,Oman,Kyrgyzstan,3-0
Asian Cup qualifier,1999-08-03,Tajikistan,Iraq,1-2
Asian Cup qualifier,1999-08-05,Tajikistan,Kyrgyzstan,3-2
Asian Cup qualifier,1999-08-05,Iraq,Oman,2-0
Asian Cup qualifier,1999-08-07,Iraq,Kyrgyzstan,5-1
Asian Cup qualifier,1999-08-07,Tajikistan,Oman,2-1
Asian Cup qualifier,1999-10-18,Hong Kong,Cambodia,4-1
Asian Cup qualifier,1999-10-24,Hong Kong,Indonesia,1-1
Asian Cup qualifier,1999-10-30,Cambodia,Indonesia,1-5
Asian Cup qualifier,1999-11-07,Cambodia,Hong Kong,0-1
Asian Cup qualifier,1999-11-14,Indonesia,Hong Kong,3-1
Asian Cup qualifier,1999-11-20,Indonesia,Cambodia,9-2
Asian Cup qualifier,1999-11-21,United Arab Emirates,India,3-1
Asian Cup qualifier,1999-11-21,Uzbekistan,Bangladesh,6-0
Asian Cup qualifier,1999-11-23,Uzbekistan,Sri Lanka,6-0
Asian Cup qualifier,1999-11-23,United Arab Emirates,Bangladesh,3-0
Asian Cup qualifier,1999-11-25,Uzbekistan,India,3-2
Asian Cup qualifier,1999-11-25,Bangladesh,Sri Lanka,3-1
Asian Cup qualifier,1999-11-27,India,Sri Lanka,3-1
Asian Cup qualifier,1999-11-27,United Arab Emirates,Uzbekistan,0-1
Asian Cup qualifier,1999-11-29,Bangladesh,India,2-2
Asian Cup qualifier,1999-11-29,United Arab Emirates,Sri Lanka,6-0
Asian Cup qualifier,2000-01-23,China,Philippines,8-0
Asian Cup qualifier,2000-01-23,Vietnam,Guam,11-0
Asian Cup qualifier,2000-01-26,Vietnam,Philippines,3-0
Asian Cup qualifier,2000-01-26,China,Guam,19-0
Asian Cup qualifier,2000-01-29,Philippines,Guam,2-0
Asian Cup qualifier,2000-01-29,Vietnam,China,0-2
Asian Cup qualifier,2000-02-10,Kuwait,Turkmenistan,6-1
Asian Cup qualifier,2000-02-10,Yemen,Nepal,3-0
Asian Cup qualifier,2000-02-12,Turkmenistan,Yemen,1-0
Asian Cup qualifier,2000-02-12,Nepal,Bhutan,3-0
Asian Cup qualifier,2000-02-13,Japan,Singapore,3-0
Asian Cup qualifier,2000-02-13,Macao,Brunei,1-0
Asian Cup qualifier,2000-02-14,Kuwait,Bhutan,20-0
Asian Cup qualifier,2000-02-14,Turkmenistan,Nepal,5-0
Asian Cup qualifier,2000-02-16,Japan,Brunei,9-0
Asian Cup qualifier,2000-02-16,Macao,Singapore,0-1
Asian Cup qualifier,2000-02-16,Kuwait,Yemen,2-0
