Matchday,Date,Home,Away,FullTime
Southeast Asian Champ,2022-12-29,Cambodia,Brunei,5-1
Southeast Asian Champ,2022-12-30,Singapore,Vietnam,0-0
Southeast Asian Champ,2022-12-30,Myanmar,Laos,2-2
Southeast Asian Champ,2023-01-02,Philippines,Indonesia,1-2
Southeast Asian Champ,2023-01-02,Thailand,Cambodia,3-1
Southeast Asian Champ,2023-01-03,Vietnam,Myanmar,3-0
Southeast Asian Champ,2023-01-03,Malaysia,Singapore,4-1
Southeast Asian Champ,2023-01-06,Indonesia,Vietnam,0-0
Southeast Asian Champ,2023-01-07,Malaysia,Thailand,1-0
Southeast Asian Champ,2023-01-09,Vietnam,Indonesia,2-0
Southeast Asian Champ,2023-01-10,Thailand,Malaysia,3-0
Southeast Asian Champ,2023-01-13,Vietnam,Thailand,2-2
Southeast Asian Champ,2023-01-16,Thailand,Vietnam,1-0
