Matchday,Date,Home,Away,FullTime
Asian Games,1982-11-25,Japan,South Korea,2-1
Asian Games,1982-11-25,Iran,South Yemen,2-0
Asian Games,1982-11-25,Kuwait,Iraq,2-1
Asian Games,1982-11-26,Burma,Nepal,3-0
Asian Games,1982-11-27,North Korea,China,1-0
Asian Games,1982-11-27,India,Saudi Arabia,0-1
Asian Games,1982-11-28,Iraq,Japan,1-0
Asian Games,1982-11-28,Kuwait,Iran,1-0
Asian Games,1982-11-30,Kuwait,North Korea,3-2
Asian Games,1982-12-01,Iraq,Saudi Arabia,1-0
Asian Games,1982-12-03,Iraq,Kuwait,1-0
Asian Games,1986-09-20,Japan,Nepal,5-0
Asian Games,1986-09-20,China,Bahrain,5-1
Asian Games,1986-09-20,South Korea,India,3-0
Asian Games,1986-09-20,Kuwait,Bangladesh,4-0
Asian Games,1986-09-21,Indonesia,Qatar,1-1
Asian Games,1986-09-21,United Arab Emirates,Pakistan,1-0
Asian Games,1986-09-21,Saudi Arabia,Malaysia,3-1
Asian Games,1986-09-21,Iraq,Oman,4-0
Asian Games,1986-09-22,Iran,Japan,2-0
Asian Games,1986-09-22,China,India,2-1
Asian Games,1986-09-22,Kuwait,Nepal,5-0
Asian Games,1986-09-23,Iraq,Pakistan,5-1
Asian Games,1986-09-23,Malaysia,Qatar,1-1
Asian Games,1986-09-23,United Arab Emirates,Thailand,2-1
Asian Games,1986-09-24,Kuwait,Japan,2-0
Asian Games,1986-09-24,Iran,Bangladesh,4-0
Asian Games,1986-09-24,South Korea,Bahrain,0-0
Asian Games,1986-09-25,Saudi Arabia,Indonesia,2-0
Asian Games,1986-09-25,Oman,Thailand,0-0
Asian Games,1986-09-25,United Arab Emirates,Iraq,2-1
Asian Games,1986-09-26,Bahrain,India,3-0
Asian Games,1986-09-26,Kuwait,Iran,1-0
Asian Games,1986-09-26,Bangladesh,Nepal,1-0
Asian Games,1986-09-27,Indonesia,Malaysia,1-0
Asian Games,1986-09-27,Oman,Pakistan,3-1
Asian Games,1986-09-27,Iraq,Thailand,2-1
Asian Games,1986-09-28,Japan,Bangladesh,4-0
Asian Games,1986-09-28,South Korea,China,4-2
Asian Games,1986-09-28,Iran,Nepal,6-0
Asian Games,1986-09-29,Thailand,Pakistan,6-0
Asian Games,1986-09-29,Saudi Arabia,Qatar,1-0
Asian Games,1986-09-29,Oman,United Arab Emirates,0-0
Asian Games,1986-10-01,China,Kuwait,1-1
Asian Games,1986-10-01,Indonesia,United Arab Emirates,2-2
Asian Games,1986-10-01,South Korea,Iran,1-1
Asian Games,1986-10-01,Iraq,Saudi Arabia,1-1
Asian Games,1986-10-03,South Korea,Indonesia,4-0
Asian Games,1986-10-03,Kuwait,Saudi Arabia,2-2
Asian Games,1986-10-04,Kuwait,Indonesia,5-0
Asian Games,1986-10-05,South Korea,Saudi Arabia,2-0
Asian Games,1990-09-23,China,Pakistan,3-0
Asian Games,1990-09-23,South Korea,Singapore,7-0
Asian Games,1990-09-23,Kuwait,Hong Kong,2-1
Asian Games,1990-09-23,Thailand,Yemen,0-0
Asian Games,1990-09-24,Iran,Malaysia,3-0
Asian Games,1990-09-24,Saudi Arabia,Bangladesh,4-0
Asian Games,1990-09-25,China,Singapore,5-1
Asian Games,1990-09-25,South Korea,Pakistan,7-0
Asian Games,1990-09-25,Thailand,Hong Kong,2-0
Asian Games,1990-09-25,Kuwait,Yemen,0-0
