Matchday,Date,Home,Away,FullTime
Asian Cup,2000-10-20,Japan,Qatar,1-1
Asian Cup,2000-10-20,Saudi Arabia,Uzbekistan,5-0
Asian Cup,2000-10-23,China,Qatar,3-1
Asian Cup,2000-10-23,South Korea,Iran,2-1
Asian Cup,2000-10-24,Japan,Iraq,4-1
Asian Cup,2000-10-24,Saudi Arabia,Kuwait,3-2
Asian Cup,2000-10-26,Japan,China,3-2
Asian Cup,2000-10-26,Saudi Arabia,South Korea,2-1
Asian Cup,2000-10-29,Japan,Saudi Arabia,1-0
Asian Cup,2000-10-29,South Korea,China,1-0
Asian Cup,2004-07-17,China,Bahrain,2-2
Asian Cup,2004-07-18,Indonesia,Qatar,2-1
Asian Cup,2004-07-18,Uzbekistan,Iraq,1-0
Asian Cup,2004-07-18,Saudi Arabia,Turkmenistan,2-2
Asian Cup,2004-07-19,Jordan,South Korea,0-0
Asian Cup,2004-07-19,Kuwait,United Arab Emirates,3-1
Asian Cup,2004-07-20,Japan,Oman,1-0
Asian Cup,2004-07-20,Iran,Thailand,3-0
Asian Cup,2004-07-21,China,Indonesia,5-0
Asian Cup,2004-07-21,Bahrain,Qatar,1-1
Asian Cup,2004-07-22,Iraq,Turkmenistan,3-2
Asian Cup,2004-07-22,Uzbekistan,Saudi Arabia,1-0
Asian Cup,2004-07-23,South Korea,United Arab Emirates,2-0
Asian Cup,2004-07-23,Jordan,Kuwait,2-0
Asian Cup,2004-07-24,Japan,Thailand,4-1
Asian Cup,2004-07-24,Iran,Oman,2-2
Asian Cup,2004-07-25,China,Qatar,1-0
Asian Cup,2004-07-25,Bahrain,Indonesia,3-1
Asian Cup,2004-07-26,Iraq,Saudi Arabia,2-1
Asian Cup,2004-07-26,Uzbekistan,Turkmenistan,1-0
Asian Cup,2004-07-27,South Korea,Kuwait,4-0
Asian Cup,2004-07-27,Jordan,United Arab Emirates,0-0
Asian Cup,2004-07-28,Iran,Japan,0-0
Asian Cup,2004-07-28,Oman,Thailand,2-0
Asian Cup,2004-07-30,China,Iraq,3-0
Asian Cup,2004-07-30,Bahrain,Uzbekistan,2-2
Asian Cup,2004-07-31,Japan,Jordan,1-1
Asian Cup,2004-07-31,Iran,South Korea,4-3
Asian Cup,2004-08-03,Japan,Bahrain,4-3
Asian Cup,2004-08-03,China,Iran,1-1
Asian Cup,2004-08-06,Iran,Bahrain,4-2
Asian Cup,2004-08-07,China,Japan,1-3
Asian Cup,2007-07-07,Thailand,Iraq,1-1
Asian Cup,2007-07-08,Australia,Oman,1-1
Asian Cup,2007-07-08,Vietnam,United Arab Emirates,2-0
Asian Cup,2007-07-09,Japan,Qatar,1-1
Asian Cup,2007-07-10,Malaysia,China,1-5
Asian Cup,2007-07-10,Indonesia,Bahrain,2-1
Asian Cup,2007-07-11,Iran,Uzbekistan,2-1
Asian Cup,2007-07-11,Saudi Arabia,South Korea,1-1
Asian Cup,2007-07-12,Vietnam,Qatar,1-1
Asian Cup,2007-07-12,Thailand,Oman,2-0
Asian Cup,2007-07-13,Japan,United Arab Emirates,3-1
Asian Cup,2007-07-13,Iraq,Australia,3-1
Asian Cup,2007-07-14,Indonesia,Saudi Arabia,1-2
Asian Cup,2007-07-14,Malaysia,Uzbekistan,0-5
Asian Cup,2007-07-15,China,Iran,2-2
Asian Cup,2007-07-15,Bahrain,South Korea,2-1
Asian Cup,2007-07-16,Vietnam,Japan,1-4
Asian Cup,2007-07-16,Thailand,Australia,0-4
Asian Cup,2007-07-16,Iraq,Oman,0-0
Asian Cup,2007-07-16,United Arab Emirates,Qatar,2-1
Asian Cup,2007-07-18,Uzbekistan,China,3-0
Asian Cup,2007-07-18,Indonesia,South Korea,0-1
Asian Cup,2007-07-18,Malaysia,Iran,0-2
Asian Cup,2007-07-18,Saudi Arabia,Bahrain,4-0
Asian Cup,2007-07-21,Australia,Japan,1-1
Asian Cup,2007-07-21,Iraq,Vietnam,2-0
Asian Cup,2007-07-22,Iran,South Korea,0-0
Asian Cup,2007-07-22,Saudi Arabia,Uzbekistan,2-1
Asian Cup,2007-07-25,Saudi Arabia,Japan,3-2
Asian Cup,2007-07-25,Iraq,South Korea,0-0
Asian Cup,2007-07-28,Japan,South Korea,0-0
Asian Cup,2007-07-29,Iraq,Saudi Arabia,1-0
Asian Cup,2011-01-07,Qatar,Uzbekistan,0-2
Asian Cup,2011-01-08,China,Kuwait,2-0
Asian Cup,2011-01-09,Japan,Jordan,1-1
Asian Cup,2011-01-09,Syria,Saudi Arabia,2-1
Asian Cup,2011-01-10,Australia,India,4-0
Asian Cup,2011-01-10,South Korea,Bahrain,2-1
Asian Cup,2011-01-11,Iran,Iraq,2-1
Asian Cup,2011-01-11,North Korea,United Arab Emirates,0-0
Asian Cup,2011-01-12,Qatar,China,2-0
Asian Cup,2011-01-12,Uzbekistan,Kuwait,2-1
Asian Cup,2011-01-13,Japan,Syria,2-1
Asian Cup,2011-01-13,Jordan,Saudi Arabia,1-0
Asian Cup,2011-01-14,Australia,South Korea,1-1
Asian Cup,2011-01-14,Bahrain,India,5-2
Asian Cup,2011-01-15,Iran,North Korea,1-0
Asian Cup,2011-01-15,Iraq,United Arab Emirates,1-0
Asian Cup,2011-01-16,China,Uzbekistan,2-2
Asian Cup,2011-01-16,Qatar,Kuwait,3-0
Asian Cup,2011-01-17,Japan,Saudi Arabia,5-0
Asian Cup,2011-01-17,Jordan,Syria,2-1
Asian Cup,2011-01-18,Australia,Bahrain,1-0
Asian Cup,2011-01-18,South Korea,India,4-1
Asian Cup,2011-01-19,Iran,United Arab Emirates,3-0
Asian Cup,2011-01-19,Iraq,North Korea,1-0
Asian Cup,2011-01-21,Qatar,Japan,2-3
Asian Cup,2011-01-21,Uzbekistan,Jordan,2-1
Asian Cup,2011-01-22,Australia,Iraq,1-0
Asian Cup,2011-01-22,South Korea,Iran,1-0
Asian Cup,2011-01-25,Japan,South Korea,2-2
Asian Cup,2011-01-25,Australia,Uzbekistan,6-0
Asian Cup,2011-01-28,South Korea,Uzbekistan,3-2
Asian Cup,2011-01-29,Japan,Australia,1-0
Asian Cup,2015-01-09,Australia,Kuwait,4-1
Asian Cup,2015-01-10,China,Saudi Arabia,1-0
Asian Cup,2015-01-10,South Korea,Oman,1-0
Asian Cup,2015-01-10,Uzbekistan,North Korea,1-0
Asian Cup,2015-01-11,Iran,Bahrain,2-0
Asian Cup,2015-01-11,United Arab Emirates,Qatar,4-1
Asian Cup,2015-01-12,Japan,Palestine,4-0
Asian Cup,2015-01-12,Iraq,Jordan,1-0
Asian Cup,2015-01-13,Australia,Oman,4-0
Asian Cup,2015-01-13,South Korea,Kuwait,1-0
Asian Cup,2015-01-14,China,Uzbekistan,2-1
Asian Cup,2015-01-14,Saudi Arabia,North Korea,4-1
Asian Cup,2015-01-15,Iran,Qatar,1-0
Asian Cup,2015-01-15,United Arab Emirates,Bahrain,2-1
Asian Cup,2015-01-16,Japan,Iraq,1-0
Asian Cup,2015-01-16,Jordan,Palestine,5-1
Asian Cup,2015-01-17,Australia,South Korea,0-1
Asian Cup,2015-01-17,Oman,Kuwait,1-0
Asian Cup,2015-01-18,China,North Korea,2-1
Asian Cup,2015-01-18,Uzbekistan,Saudi Arabia,3-1
Asian Cup,2015-01-19,Iran,United Arab Emirates,1-0
Asian Cup,2015-01-19,Bahrain,Qatar,2-1
Asian Cup,2015-01-20,Japan,Jordan,2-0
Asian Cup,2015-01-20,Iraq,Palestine,2-0
Asian Cup,2015-01-22,Australia,China,2-0
Asian Cup,2015-01-22,South Korea,Uzbekistan,2-0
Asian Cup,2015-01-23,Japan,United Arab Emirates,1-1
Asian Cup,2015-01-23,Iran,Iraq,3-3
Asian Cup,2015-01-26,South Korea,Iraq,2-0
Asian Cup,2015-01-27,Australia,United Arab Emirates,2-0
Asian Cup,2015-01-30,United Arab Emirates,Iraq,3-2
Asian Cup,2015-01-31,Australia,South Korea,2-1
Asian Cup,2019-01-05,United Arab Emirates,Bahrain,1-1
Asian Cup,2019-01-06,Jordan,Australia,1-0
Asian Cup,2019-01-06,India,Thailand,4-1
Asian Cup,2019-01-06,Palestine,Syria,0-0
Asian Cup,2019-01-07,South Korea,Philippines,1-0
Asian Cup,2019-01-07,China,Kyrgyzstan,2-1
Asian Cup,2019-01-07,Iran,Yemen,5-0
Asian Cup,2019-01-08,Iraq,Vietnam,3-2
Asian Cup,2019-01-08,Saudi Arabia,North Korea,4-0
Asian Cup,2019-01-09,Japan,Turkmenistan,3-2
Asian Cup,2019-01-09,Qatar,Lebanon,2-0
Asian Cup,2019-01-09,Uzbekistan,Oman,2-1
Asian Cup,2019-01-10,United Arab Emirates,India,2-0
Asian Cup,2019-01-10,Jordan,Syria,2-0
Asian Cup,2019-01-10,Thailand,Bahrain,1-0
Asian Cup,2019-01-11,China,Philippines,3-0
Asian Cup,2019-01-11,Australia,Palestine,3-0
Asian Cup,2019-01-11,South Korea,Kyrgyzstan,1-0
Asian Cup,2019-01-12,Saudi Arabia,Lebanon,2-0
Asian Cup,2019-01-12,Iran,Vietnam,2-0
Asian Cup,2019-01-12,Iraq,Yemen,3-0
Asian Cup,2019-01-13,Japan,Oman,1-0
Asian Cup,2019-01-13,Qatar,North Korea,6-0
Asian Cup,2019-01-13,Uzbekistan,Turkmenistan,4-0
Asian Cup,2019-01-14,Bahrain,India,1-0
Asian Cup,2019-01-14,United Arab Emirates,Thailand,1-1
Asian Cup,2019-01-15,Australia,Syria,3-2
Asian Cup,2019-01-15,Jordan,Palestine,0-0
Asian Cup,2019-01-16,Kyrgyzstan,Philippines,3-1
Asian Cup,2019-01-16,South Korea,China,2-0
Asian Cup,2019-01-16,Iran,Iraq,0-0
Asian Cup,2019-01-16,Vietnam,Yemen,2-0
Asian Cup,2019-01-17,Japan,Uzbekistan,2-1
Asian Cup,2019-01-17,Lebanon,North Korea,4-1
Asian Cup,2019-01-17,Qatar,Saudi Arabia,2-0
Asian Cup,2019-01-17,Oman,Turkmenistan,3-1
Asian Cup,2019-01-20,China,Thailand,2-1
Asian Cup,2019-01-20,Iran,Oman,2-0
Asian Cup,2019-01-20,Jordan,Vietnam,1-1
Asian Cup,2019-01-21,Japan,Saudi Arabia,1-0
Asian Cup,2019-01-21,Australia,Uzbekistan,0-0
Asian Cup,2019-01-21,United Arab Emirates,Kyrgyzstan,3-2
Asian Cup,2019-01-22,South Korea,Bahrain,2-1
Asian Cup,2019-01-22,Qatar,Iraq,1-0
Asian Cup,2019-01-24,Japan,Vietnam,1-0
Asian Cup,2019-01-24,Iran,China,3-0
Asian Cup,2019-01-25,United Arab Emirates,Australia,1-0
Asian Cup,2019-01-25,Qatar,South Korea,1-0
Asian Cup,2019-01-28,Japan,Iran,3-0
Asian Cup,2019-01-29,United Arab Emirates,Qatar,0-4
Asian Cup,2019-02-01,Qatar,Japan,3-1
Asian Cup,2024-01-12,Qatar,Lebanon,3-0
Asian Cup,2024-01-13,Australia,India,2-0
Asian Cup,2024-01-13,China,Tajikistan,0-0
Asian Cup,2024-01-13,Syria,Uzbekistan,0-0
Asian Cup,2024-01-14,Japan,Vietnam,4-2
Asian Cup,2024-01-14,United Arab Emirates,Hong Kong,3-1
Asian Cup,2024-01-14,Iran,Palestine,4-1
Asian Cup,2024-01-15,South Korea,Bahrain,3-1
Asian Cup,2024-01-15,Iraq,Indonesia,3-1
Asian Cup,2024-01-15,Jordan,Malaysia,4-0
Asian Cup,2024-01-16,Thailand,Kyrgyzstan,2-0
Asian Cup,2024-01-16,Saudi Arabia,Oman,2-1
Asian Cup,2024-01-17,China,Lebanon,0-0
Asian Cup,2024-01-17,Qatar,Tajikistan,1-0
Asian Cup,2024-01-18,Australia,Syria,1-0
Asian Cup,2024-01-18,Uzbekistan,India,3-0
Asian Cup,2024-01-18,Palestine,United Arab Emirates,1-1
Asian Cup,2024-01-19,Iraq,Japan,2-1
Asian Cup,2024-01-19,Iran,Hong Kong,1-0
Asian Cup,2024-01-19,Indonesia,Vietnam,1-0
Asian Cup,2024-01-20,Jordan,South Korea,2-2
Asian Cup,2024-01-20,Bahrain,Malaysia,1-0
Asian Cup,2024-01-21,Oman,Thailand,0-0
Asian Cup,2024-01-21,Saudi Arabia,Kyrgyzstan,2-0
Asian Cup,2024-01-22,Tajikistan,Lebanon,2-1
Asian Cup,2024-01-22,Qatar,China,1-0
Asian Cup,2024-01-23,Syria,India,1-0
Asian Cup,2024-01-23,Palestine,Hong Kong,3-0
Asian Cup,2024-01-23,Iran,United Arab Emirates,2-1
Asian Cup,2024-01-23,Australia,Uzbekistan,1-1
Asian Cup,2024-01-24,Japan,Indonesia,3-1
Asian Cup,2024-01-24,Iraq,Vietnam,3-2
Asian Cup,2024-01-25,Saudi Arabia,Thailand,0-0
Asian Cup,2024-01-25,Malaysia,South Korea,3-3
Asian Cup,2024-01-25,Kyrgyzstan,Oman,1-1
Asian Cup,2024-01-25,Bahrain,Jordan,1-0
Asian Cup,2024-01-28,Australia,Indonesia,4-0
Asian Cup,2024-01-28,Tajikistan,United Arab Emirates,1-1
Asian Cup,2024-01-29,Qatar,Palestine,2-1
Asian Cup,2024-01-29,Jordan,Iraq,3-2
Asian Cup,2024-01-30,Uzbekistan,Thailand,2-1
Asian Cup,2024-01-30,Saudi Arabia,South Korea,1-1
Asian Cup,2024-01-31,Japan,Bahrain,3-1
Asian Cup,2024-01-31,Iran,Syria,1-1
Asian Cup,2024-02-02,Jordan,Tajikistan,1-0
Asian Cup,2024-02-02,South Korea,Australia,2-1
Asian Cup,2024-02-03,Iran,Japan,2-1
Asian Cup,2024-02-03,Qatar,Uzbekistan,1-1
Asian Cup,2024-02-06,Jordan,South Korea,2-0
Asian Cup,2024-02-07,Qatar,Iran,3-2
Asian Cup,2024-02-10,Qatar,Jordan,3-1
