Matchday,Date,Home,Away,FullTime
British Championship,1927-04-02,Scotland,England,1-2
British Championship,1927-04-09,Wales,Northern Ireland,2-2
British Championship,1927-10-22,Northern Ireland,England,2-0
British Championship,1927-10-29,Wales,Scotland,2-2
British Championship,1927-11-28,England,Wales,1-2
British Championship,1928-02-04,Northern Ireland,Wales,1-2
British Championship,1928-02-25,Scotland,Northern Ireland,0-1
British Championship,1928-03-31,England,Scotland,1-5
British Championship,1928-10-22,England,Northern Ireland,2-1
British Championship,1928-10-27,Scotland,Wales,4-2
British Championship,1928-11-17,Wales,England,2-3
British Championship,1929-02-02,Wales,Northern Ireland,2-2
British Championship,1929-02-23,Northern Ireland,Scotland,3-7
British Championship,1929-04-13,Scotland,England,1-0
British Championship,1929-10-19,Northern Ireland,England,0-3
British Championship,1929-10-26,Wales,Scotland,2-4
British Championship,1929-11-20,England,Wales,6-0
British Championship,1930-02-01,Northern Ireland,Wales,7-0
British Championship,1930-02-22,Scotland,Northern Ireland,3-1
British Championship,1930-04-05,England,Scotland,5-2
British Championship,1930-10-20,England,Northern Ireland,5-1
British Championship,1930-10-25,Scotland,Wales,1-1
British Championship,1930-11-22,Wales,England,0-4
British Championship,1931-02-21,Northern Ireland,Scotland,0-0
British Championship,1931-03-28,Scotland,England,2-0
British Championship,1931-04-22,Wales,Northern Ireland,3-2
British Championship,1931-09-19,Scotland,Northern Ireland,3-1
British Championship,1931-10-17,Northern Ireland,England,2-6
British Championship,1931-10-31,Wales,Scotland,2-3
British Championship,1931-11-18,England,Wales,3-1
British Championship,1931-12-05,Northern Ireland,Wales,4-0
British Championship,1932-04-09,England,Scotland,3-0
British Championship,1932-09-17,Northern Ireland,Scotland,0-4
British Championship,1932-10-17,England,Northern Ireland,1-0
British Championship,1932-10-26,Scotland,Wales,2-5
British Championship,1932-11-16,Wales,England,0-0
British Championship,1932-12-07,Wales,Northern Ireland,4-1
British Championship,1933-04-01,Scotland,England,2-1
British Championship,1933-09-16,Scotland,Northern Ireland,1-2
British Championship,1933-10-04,Wales,Scotland,3-2
British Championship,1933-10-14,Northern Ireland,England,0-3
British Championship,1933-11-04,Northern Ireland,Wales,1-1
British Championship,1933-11-15,England,Wales,1-2
British Championship,1934-04-14,England,Scotland,3-0
British Championship,1934-09-29,Wales,England,0-4
British Championship,1934-10-20,Northern Ireland,Scotland,2-1
British Championship,1934-11-21,Scotland,Wales,3-2
British Championship,1935-02-06,England,Northern Ireland,2-1
British Championship,1935-03-27,Wales,Northern Ireland,3-1
British Championship,1935-04-06,Scotland,England,2-0
British Championship,1935-10-05,Wales,Scotland,1-1
British Championship,1935-10-19,Northern Ireland,England,1-3
British Championship,1935-11-13,Scotland,Northern Ireland,2-1
British Championship,1936-02-05,England,Wales,1-2
British Championship,1936-03-11,Northern Ireland,Wales,3-2
British Championship,1936-04-04,England,Scotland,1-1
British Championship,1936-10-17,Wales,England,2-1
British Championship,1936-10-31,Northern Ireland,Scotland,1-3
British Championship,1936-11-18,England,Northern Ireland,3-1
British Championship,1936-12-02,Scotland,Wales,1-2
British Championship,1937-03-17,Wales,Northern Ireland,4-1
British Championship,1937-04-17,Scotland,England,3-1
British Championship,1937-10-23,Northern Ireland,England,1-5
British Championship,1937-10-30,Wales,Scotland,2-1
British Championship,1937-11-10,Scotland,Northern Ireland,1-1
British Championship,1937-11-17,England,Wales,2-1
British Championship,1938-03-16,Northern Ireland,Wales,1-0
British Championship,1938-04-09,England,Scotland,0-1
British Championship,1938-10-08,Northern Ireland,Scotland,0-2
British Championship,1938-10-22,Wales,England,4-2
British Championship,1938-11-09,Scotland,Wales,3-2
British Championship,1938-11-16,England,Northern Ireland,7-0
British Championship,1939-03-15,Wales,Northern Ireland,3-1
British Championship,1939-04-15,Scotland,England,1-2
British Championship,1945-09-15,Northern Ireland,England,0-1
British Championship,1945-10-20,England,Wales,0-1
British Championship,1945-11-10,Scotland,Wales,2-0
British Championship,1946-02-02,Northern Ireland,Scotland,2-3
British Championship,1946-04-13,Scotland,England,1-0
British Championship,1946-05-04,Wales,Northern Ireland,0-1
British Championship,1946-09-28,Northern Ireland,England,2-7
British Championship,1946-10-19,Wales,Scotland,3-1
British Championship,1946-11-13,England,Wales,3-0
British Championship,1946-11-27,Scotland,Northern Ireland,0-0
British Championship,1947-04-12,England,Scotland,1-1
British Championship,1947-04-16,Northern Ireland,Wales,2-1
British Championship,1947-10-04,Northern Ireland,Scotland,2-0
British Championship,1947-10-18,Wales,England,0-3
British Championship,1947-11-05,England,Northern Ireland,2-2
British Championship,1947-11-12,Scotland,Wales,1-2
British Championship,1948-03-10,Wales,Northern Ireland,2-0
British Championship,1948-04-10,Scotland,England,0-2
British Championship,1948-10-09,Northern Ireland,England,2-6
British Championship,1948-10-23,Wales,Scotland,1-3
British Championship,1948-11-10,England,Wales,1-0
British Championship,1948-11-17,Scotland,Northern Ireland,3-2
British Championship,1949-03-09,Northern Ireland,Wales,0-2
British Championship,1949-04-09,England,Scotland,1-3
British Championship,1950-10-07,Northern Ireland,England,1-4
British Championship,1950-10-21,Wales,Scotland,1-3
British Championship,1950-11-01,Scotland,Northern Ireland,6-1
British Championship,1950-11-15,England,Wales,4-2
British Championship,1951-03-07,Northern Ireland,Wales,1-2
British Championship,1951-04-14,England,Scotland,2-3
British Championship,1951-10-06,Northern Ireland,Scotland,0-3
British Championship,1951-10-20,Wales,England,1-1
British Championship,1951-11-14,Scotland,Wales,0-1
British Championship,1951-11-14,England,Northern Ireland,2-0
British Championship,1952-03-19,Wales,Northern Ireland,3-0
British Championship,1952-04-05,Scotland,England,1-2
British Championship,1952-10-04,Northern Ireland,England,2-2
British Championship,1952-10-18,Wales,Scotland,1-2
British Championship,1952-11-05,Scotland,Northern Ireland,1-1
British Championship,1952-11-12,England,Wales,5-2
British Championship,1953-04-15,Northern Ireland,Wales,2-3
British Championship,1953-04-18,England,Scotland,2-2
British Championship,1954-10-02,Northern Ireland,England,0-2
British Championship,1954-10-16,Wales,Scotland,0-1
British Championship,1954-11-03,Scotland,Northern Ireland,2-2
British Championship,1954-11-10,England,Wales,3-2
British Championship,1955-04-02,England,Scotland,7-2
British Championship,1955-04-20,Northern Ireland,Wales,2-3
British Championship,1955-10-08,Northern Ireland,Scotland,2-1
British Championship,1955-10-22,Wales,England,2-1
