Matchday,Date,Home,Away,FullTime
CONCACAF Championship,2002-01-22,Martinique,Trinidad and Tobago,1-0
CONCACAF Championship,2002-01-23,Cuba,South Korea,0-0
CONCACAF Championship,2002-01-23,El Salvador,Guatemala,1-0
CONCACAF Championship,2002-01-26,Canada,Martinique,1-1
CONCACAF Championship,2002-01-26,Costa Rica,Haiti,2-1
CONCACAF Championship,2002-01-27,Mexico,South Korea,0-0
CONCACAF Championship,2002-01-27,United States,El Salvador,4-0
CONCACAF Championship,2002-01-30,Costa Rica,South Korea,3-1
CONCACAF Championship,2002-01-30,United States,Canada,0-0
CONCACAF Championship,2002-02-02,Canada,South Korea,2-1
CONCACAF Championship,2002-02-02,United States,Costa Rica,2-0
CONCACAF Championship,2003-07-12,United States,El Salvador,2-0
CONCACAF Championship,2003-07-12,Canada,Costa Rica,1-0
CONCACAF Championship,2003-07-13,Mexico,Brazil,1-0
CONCACAF Championship,2003-07-13,Colombia,Jamaica,1-0
CONCACAF Championship,2003-07-14,United States,Martinique,2-0
CONCACAF Championship,2003-07-14,Cuba,Canada,2-0
CONCACAF Championship,2003-07-15,Jamaica,Guatemala,2-0
CONCACAF Championship,2003-07-15,Brazil,Honduras,2-1
CONCACAF Championship,2003-07-16,Costa Rica,Cuba,3-0
CONCACAF Championship,2003-07-16,El Salvador,Martinique,1-0
CONCACAF Championship,2003-07-17,Colombia,Guatemala,1-1
CONCACAF Championship,2003-07-17,Mexico,Honduras,0-0
CONCACAF Championship,2003-07-19,United States,Cuba,5-0
CONCACAF Championship,2003-07-19,Costa Rica,El Salvador,5-2
CONCACAF Championship,2003-07-19,Brazil,Colombia,2-0
CONCACAF Championship,2003-07-20,Mexico,Jamaica,5-0
CONCACAF Championship,2003-07-23,United States,Brazil,1-2
CONCACAF Championship,2003-07-24,Mexico,Costa Rica,2-0
CONCACAF Championship,2003-07-26,United States,Costa Rica,3-2
CONCACAF Championship,2003-07-27,Mexico,Brazil,1-0
CONCACAF Championship,2005-07-06,Honduras,Trinidad and Tobago,1-1
CONCACAF Championship,2005-07-06,Panama,Colombia,1-0
CONCACAF Championship,2005-07-07,United States,Cuba,4-1
CONCACAF Championship,2005-07-07,Costa Rica,Canada,1-0
CONCACAF Championship,2005-07-08,South Africa,Mexico,2-1
CONCACAF Championship,2005-07-08,Jamaica,Guatemala,4-3
CONCACAF Championship,2005-07-09,United States,Canada,2-0
CONCACAF Championship,2005-07-09,Costa Rica,Cuba,3-1
CONCACAF Championship,2005-07-10,Jamaica,South Africa,3-3
CONCACAF Championship,2005-07-10,Mexico,Guatemala,4-0
CONCACAF Championship,2005-07-10,Honduras,Colombia,2-1
CONCACAF Championship,2005-07-10,Panama,Trinidad and Tobago,2-2
CONCACAF Championship,2005-07-12,United States,Costa Rica,0-0
CONCACAF Championship,2005-07-12,Canada,Cuba,2-1
CONCACAF Championship,2005-07-12,Honduras,Panama,1-0
CONCACAF Championship,2005-07-12,Colombia,Trinidad and Tobago,2-0
CONCACAF Championship,2005-07-13,Guatemala,South Africa,1-1
CONCACAF Championship,2005-07-13,Mexico,Jamaica,1-0
CONCACAF Championship,2005-07-16,United States,Jamaica,3-1
CONCACAF Championship,2005-07-16,Honduras,Costa Rica,3-2
CONCACAF Championship,2005-07-17,Panama,South Africa,1-1
CONCACAF Championship,2005-07-17,Colombia,Mexico,2-1
CONCACAF Championship,2005-07-21,United States,Honduras,2-1
CONCACAF Championship,2005-07-21,Panama,Colombia,3-2
CONCACAF Championship,2005-07-24,United States,Panama,0-0
CONCACAF Championship,2007-06-06,Canada,Costa Rica,2-1
CONCACAF Championship,2007-06-06,Guadeloupe,Haiti,1-1
CONCACAF Championship,2007-06-07,United States,Guatemala,1-0
CONCACAF Championship,2007-06-07,El Salvador,Trinidad and Tobago,2-1
CONCACAF Championship,2007-06-08,Mexico,Cuba,2-1
CONCACAF Championship,2007-06-08,Panama,Honduras,3-2
CONCACAF Championship,2007-06-09,United States,Trinidad and Tobago,2-0
CONCACAF Championship,2007-06-09,Guadeloupe,Canada,2-1
CONCACAF Championship,2007-06-09,Costa Rica,Haiti,1-1
CONCACAF Championship,2007-06-09,Guatemala,El Salvador,1-0
CONCACAF Championship,2007-06-10,Honduras,Mexico,2-1
CONCACAF Championship,2007-06-10,Cuba,Panama,2-2
CONCACAF Championship,2007-06-11,Canada,Haiti,2-0
CONCACAF Championship,2007-06-11,Costa Rica,Guadeloupe,1-0
CONCACAF Championship,2007-06-12,United States,El Salvador,4-0
CONCACAF Championship,2007-06-12,Guatemala,Trinidad and Tobago,1-1
CONCACAF Championship,2007-06-13,Mexico,Panama,1-0
CONCACAF Championship,2007-06-13,Honduras,Cuba,5-0
CONCACAF Championship,2007-06-16,United States,Panama,2-1
CONCACAF Championship,2007-06-16,Canada,Guatemala,3-0
CONCACAF Championship,2007-06-17,Mexico,Costa Rica,1-0
CONCACAF Championship,2007-06-17,Guadeloupe,Honduras,2-1
CONCACAF Championship,2007-06-21,United States,Canada,2-1
CONCACAF Championship,2007-06-21,Mexico,Guadeloupe,1-0
CONCACAF Championship,2007-06-24,United States,Mexico,2-1
CONCACAF Championship,2009-07-03,Canada,Jamaica,1-0
CONCACAF Championship,2009-07-03,El Salvador,Costa Rica,2-1
CONCACAF Championship,2009-07-04,United States,Grenada,4-0
CONCACAF Championship,2009-07-04,Honduras,Haiti,1-0
CONCACAF Championship,2009-07-05,Mexico,Nicaragua,2-0
CONCACAF Championship,2009-07-05,Guadeloupe,Panama,2-1
CONCACAF Championship,2009-07-07,Canada,El Salvador,1-0
CONCACAF Championship,2009-07-07,Costa Rica,Jamaica,1-0
CONCACAF Championship,2009-07-08,United States,Honduras,2-0
CONCACAF Championship,2009-07-08,Haiti,Grenada,2-0
CONCACAF Championship,2009-07-09,Mexico,Panama,1-1
CONCACAF Championship,2009-07-09,Guadeloupe,Nicaragua,2-0
CONCACAF Championship,2009-07-10,Canada,Costa Rica,2-2
CONCACAF Championship,2009-07-10,Jamaica,El Salvador,1-0
CONCACAF Championship,2009-07-11,United States,Haiti,2-2
CONCACAF Championship,2009-07-11,Honduras,Grenada,4-0
CONCACAF Championship,2009-07-12,Mexico,Guadeloupe,2-0
CONCACAF Championship,2009-07-12,Panama,Nicaragua,4-0
CONCACAF Championship,2009-07-18,United States,Panama,2-1
CONCACAF Championship,2009-07-18,Honduras,Canada,1-0
CONCACAF Championship,2009-07-19,Costa Rica,Guadeloupe,5-1
CONCACAF Championship,2009-07-19,Mexico,Haiti,4-0
CONCACAF Championship,2009-07-23,United States,Honduras,2-0
CONCACAF Championship,2009-07-23,Costa Rica,Mexico,1-1
CONCACAF Championship,2009-07-26,United States,Mexico,0-5
CONCACAF Championship,2011-06-05,Costa Rica,Cuba,5-0
CONCACAF Championship,2011-06-05,Mexico,El Salvador,5-0
CONCACAF Championship,2011-06-06,Guatemala,Honduras,0-0
CONCACAF Championship,2011-06-06,Jamaica,Grenada,4-0
CONCACAF Championship,2011-06-07,United States,Canada,2-0
CONCACAF Championship,2011-06-07,Panama,Guadeloupe,3-2
CONCACAF Championship,2011-06-09,Costa Rica,El Salvador,1-1
CONCACAF Championship,2011-06-09,Mexico,Cuba,5-0
CONCACAF Championship,2011-06-10,Jamaica,Guatemala,2-0
CONCACAF Championship,2011-06-10,Honduras,Grenada,7-1
CONCACAF Championship,2011-06-11,United States,Panama,1-2
CONCACAF Championship,2011-06-11,Canada,Guadeloupe,1-0
CONCACAF Championship,2011-06-12,Mexico,Costa Rica,4-1
CONCACAF Championship,2011-06-12,El Salvador,Cuba,6-1
CONCACAF Championship,2011-06-13,Guatemala,Grenada,4-0
CONCACAF Championship,2011-06-13,Jamaica,Honduras,1-0
CONCACAF Championship,2011-06-14,United States,Guadeloupe,1-0
CONCACAF Championship,2011-06-14,Canada,Panama,1-1
CONCACAF Championship,2011-06-18,Costa Rica,Honduras,1-1
CONCACAF Championship,2011-06-18,Mexico,Guatemala,2-1
CONCACAF Championship,2011-06-19,United States,Jamaica,2-0
CONCACAF Championship,2011-06-19,El Salvador,Panama,1-1
CONCACAF Championship,2011-06-22,United States,Panama,1-0
CONCACAF Championship,2011-06-22,Mexico,Honduras,2-0
CONCACAF Championship,2011-06-25,United States,Mexico,2-4
CONCACAF Championship,2013-07-07,Martinique,Canada,1-0
CONCACAF Championship,2013-07-07,Panama,Mexico,2-1
CONCACAF Championship,2013-07-08,El Salvador,Trinidad and Tobago,2-2
CONCACAF Championship,2013-07-08,Honduras,Haiti,2-0
CONCACAF Championship,2013-07-09,United States,Belize,6-1
CONCACAF Championship,2013-07-09,Costa Rica,Cuba,3-0
CONCACAF Championship,2013-07-11,Mexico,Canada,2-0
CONCACAF Championship,2013-07-11,Panama,Martinique,1-0
CONCACAF Championship,2013-07-12,Honduras,El Salvador,1-0
CONCACAF Championship,2013-07-12,Haiti,Trinidad and Tobago,2-0
CONCACAF Championship,2013-07-13,United States,Cuba,4-1
CONCACAF Championship,2013-07-13,Costa Rica,Belize,1-0
CONCACAF Championship,2013-07-14,Canada,Panama,0-0
CONCACAF Championship,2013-07-14,Mexico,Martinique,3-1
CONCACAF Championship,2013-07-15,El Salvador,Haiti,1-0
CONCACAF Championship,2013-07-15,Trinidad and Tobago,Honduras,2-0
CONCACAF Championship,2013-07-16,United States,Costa Rica,1-0
CONCACAF Championship,2013-07-16,Cuba,Belize,4-0
CONCACAF Championship,2013-07-20,Mexico,Trinidad and Tobago,1-0
CONCACAF Championship,2013-07-20,Panama,Cuba,6-1
CONCACAF Championship,2013-07-21,United States,El Salvador,5-1
CONCACAF Championship,2013-07-21,Honduras,Costa Rica,1-0
CONCACAF Championship,2013-07-24,United States,Honduras,3-1
CONCACAF Championship,2013-07-24,Panama,Mexico,2-1
CONCACAF Championship,2013-07-28,United States,Panama,1-0
CONCACAF Championship,2015-07-07,United States,Honduras,2-1
CONCACAF Championship,2015-07-07,Haiti,Panama,1-1
CONCACAF Championship,2015-07-08,Canada,El Salvador,0-0
CONCACAF Championship,2015-07-08,Costa Rica,Jamaica,2-2
CONCACAF Championship,2015-07-09,Trinidad and Tobago,Guatemala,3-1
CONCACAF Championship,2015-07-09,Mexico,Cuba,6-0
CONCACAF Championship,2015-07-10,United States,Haiti,1-0
CONCACAF Championship,2015-07-10,Honduras,Panama,1-1
CONCACAF Championship,2015-07-11,Jamaica,Canada,1-0
CONCACAF Championship,2015-07-11,Costa Rica,El Salvador,1-1
CONCACAF Championship,2015-07-12,Guatemala,Mexico,0-0
CONCACAF Championship,2015-07-12,Trinidad and Tobago,Cuba,2-0
CONCACAF Championship,2015-07-13,United States,Panama,1-1
CONCACAF Championship,2015-07-13,Haiti,Honduras,1-0
CONCACAF Championship,2015-07-14,Canada,Costa Rica,0-0
CONCACAF Championship,2015-07-14,Jamaica,El Salvador,1-0
CONCACAF Championship,2015-07-15,Cuba,Guatemala,1-0
CONCACAF Championship,2015-07-15,Mexico,Trinidad and Tobago,4-4
CONCACAF Championship,2015-07-18,United States,Cuba,6-0
CONCACAF Championship,2015-07-18,Jamaica,Haiti,1-0
CONCACAF Championship,2015-07-19,Mexico,Costa Rica,1-0
CONCACAF Championship,2015-07-19,Panama,Trinidad and Tobago,1-1
CONCACAF Championship,2015-07-22,United States,Jamaica,1-2
CONCACAF Championship,2015-07-22,Mexico,Panama,2-1
CONCACAF Championship,2015-07-25,United States,Panama,1-1
CONCACAF Championship,2015-07-26,Mexico,Jamaica,3-1
CONCACAF Championship,2017-07-07,Canada,French Guiana,4-2
CONCACAF Championship,2017-07-07,Costa Rica,Honduras,1-0
CONCACAF Championship,2017-07-08,United States,Panama,1-1
CONCACAF Championship,2017-07-08,Martinique,Nicaragua,2-0
CONCACAF Championship,2017-07-09,Mexico,El Salvador,3-1
CONCACAF Championship,2017-07-09,Jamaica,Curaçao,2-0
CONCACAF Championship,2017-07-11,Canada,Costa Rica,1-1
CONCACAF Championship,2017-07-11,French Guiana,Honduras,0-0
CONCACAF Championship,2017-07-12,United States,Martinique,3-2
CONCACAF Championship,2017-07-12,Panama,Nicaragua,2-1
CONCACAF Championship,2017-07-13,El Salvador,Curaçao,2-0
CONCACAF Championship,2017-07-13,Jamaica,Mexico,0-0
CONCACAF Championship,2017-07-14,Canada,Honduras,0-0
CONCACAF Championship,2017-07-14,Costa Rica,French Guiana,3-0
CONCACAF Championship,2017-07-15,United States,Nicaragua,3-0
CONCACAF Championship,2017-07-15,Panama,Martinique,3-0
CONCACAF Championship,2017-07-16,El Salvador,Jamaica,1-1
CONCACAF Championship,2017-07-16,Mexico,Curaçao,2-0
CONCACAF Championship,2017-07-19,United States,El Salvador,2-0
CONCACAF Championship,2017-07-19,Costa Rica,Panama,1-0
CONCACAF Championship,2017-07-20,Jamaica,Canada,2-1
CONCACAF Championship,2017-07-20,Mexico,Honduras,1-0
CONCACAF Championship,2017-07-22,United States,Costa Rica,2-0
CONCACAF Championship,2017-07-23,Jamaica,Mexico,1-0
CONCACAF Championship,2017-07-26,United States,Jamaica,2-1
CONCACAF Championship,2019-06-15,Canada,Martinique,4-0
CONCACAF Championship,2019-06-15,Mexico,Cuba,7-0
CONCACAF Championship,2019-06-16,Costa Rica,Nicaragua,4-0
CONCACAF Championship,2019-06-16,Haiti,Bermuda,2-1
CONCACAF Championship,2019-06-17,El Salvador,Curaçao,1-0
CONCACAF Championship,2019-06-17,Jamaica,Honduras,3-2
CONCACAF Championship,2019-06-18,United States,Guyana,4-0
CONCACAF Championship,2019-06-18,Panama,Trinidad and Tobago,2-0
CONCACAF Championship,2019-06-19,Mexico,Canada,3-1
CONCACAF Championship,2019-06-19,Martinique,Cuba,3-0
CONCACAF Championship,2019-06-20,Costa Rica,Bermuda,2-1
CONCACAF Championship,2019-06-20,Haiti,Nicaragua,2-0
CONCACAF Championship,2019-06-21,El Salvador,Jamaica,0-0
CONCACAF Championship,2019-06-21,Curaçao,Honduras,1-0
CONCACAF Championship,2019-06-22,United States,Trinidad and Tobago,6-0
CONCACAF Championship,2019-06-22,Panama,Guyana,4-2
CONCACAF Championship,2019-06-23,Canada,Cuba,7-0
CONCACAF Championship,2019-06-23,Mexico,Martinique,3-2
CONCACAF Championship,2019-06-24,Haiti,Costa Rica,2-1
CONCACAF Championship,2019-06-24,Bermuda,Nicaragua,2-0
CONCACAF Championship,2019-06-25,Honduras,El Salvador,4-0
CONCACAF Championship,2019-06-25,Curaçao,Jamaica,1-1
CONCACAF Championship,2019-06-26,United States,Panama,1-0
CONCACAF Championship,2019-06-26,Guyana,Trinidad and Tobago,1-1
CONCACAF Championship,2019-06-29,Haiti,Canada,3-2
CONCACAF Championship,2019-06-29,Costa Rica,Mexico,1-1
CONCACAF Championship,2019-06-30,United States,Curaçao,1-0
CONCACAF Championship,2019-06-30,Jamaica,Panama,1-0
CONCACAF Championship,2019-07-02,Mexico,Haiti,1-0
CONCACAF Championship,2019-07-03,United States,Jamaica,3-1
CONCACAF Championship,2019-07-07,United States,Mexico,0-1
CONCACAF Championship,2021-07-10,Mexico,Trinidad and Tobago,0-0
CONCACAF Championship,2021-07-11,United States,Haiti,1-0
CONCACAF Championship,2021-07-11,Canada,Martinique,4-1
CONCACAF Championship,2021-07-11,El Salvador,Guatemala,2-0
CONCACAF Championship,2021-07-12,Costa Rica,Guadeloupe,3-1
CONCACAF Championship,2021-07-12,Jamaica,Suriname,2-0
CONCACAF Championship,2021-07-13,Panama,Qatar,3-3
CONCACAF Championship,2021-07-13,Honduras,Grenada,4-0
CONCACAF Championship,2021-07-14,El Salvador,Trinidad and Tobago,2-0
