Matchday,Date,Home,Away,FullTime
Olympic Games qualifier,1972-05-14,Cameroon,Senegal,3-2
Olympic Games qualifier,1972-05-21,Sudan,Ethiopia,1-0
Olympic Games qualifier,1972-05-21,Ghana,Cameroon,0-0
Olympic Games qualifier,1972-05-21,Senegal,Togo,0-0
Olympic Games qualifier,1972-05-21,Mali,Morocco,1-4
Olympic Games qualifier,1972-05-21,Romania,Denmark,2-3
Olympic Games qualifier,1972-05-26,Iran,North Korea,0-0
Olympic Games qualifier,1972-05-28,Senegal,Ghana,2-0
Olympic Games qualifier,1972-05-28,Cameroon,Togo,1-0
Olympic Games qualifier,1972-05-28,Tunisia,Mali,4-0
Olympic Games qualifier,1972-06-03,Iran,North Korea,2-0
Olympic Games qualifier,1975-02-23,Morocco,Libya,2-1
Olympic Games qualifier,1975-03-14,Libya,Morocco,0-1
Olympic Games qualifier,1975-03-16,Jamaica,Dominican Republic,1-0
Olympic Games qualifier,1975-04-03,Dominican Republic,Jamaica,1-2
Olympic Games qualifier,1975-04-06,Zaire,Upper Volta,4-1
Olympic Games qualifier,1975-04-06,Ghana,Liberia,6-0
Olympic Games qualifier,1975-04-06,Honduras,Guatemala,0-0
Olympic Games qualifier,1975-04-12,Barbados,Trinidad and Tobago,1-1
Olympic Games qualifier,1975-04-17,El Salvador,Nicaragua,4-0
Olympic Games qualifier,1975-04-20,Liberia,Ghana,1-4
Olympic Games qualifier,1975-04-20,El Salvador,Nicaragua,2-1
Olympic Games qualifier,1975-04-27,Upper Volta,Zaire,1-2
Olympic Games qualifier,1975-04-27,Gambia,Guinea,0-1
Olympic Games qualifier,1975-04-27,Guatemala,Honduras,2-0
Olympic Games qualifier,1975-04-29,Trinidad and Tobago,Barbados,0-0
Olympic Games qualifier,1975-05-02,Egypt,Sudan,1-1
Olympic Games qualifier,1975-05-04,Zambia,Mauritius,5-0
Olympic Games qualifier,1975-05-07,Hungary,Bulgaria,2-0
Olympic Games qualifier,1975-05-11,Algeria,Tunisia,1-1
