Matchday,Date,Home,Away,FullTime
CFU Championship,1978-10-23,Trinidad and Tobago,Antigua and Barbuda,3-1
CFU Championship,1978-10-25,Trinidad and Tobago,Suriname,0-1
CFU Championship,1978-10-26,Haiti,Antigua and Barbuda,1-0
CFU Championship,1978-10-28,Suriname,Antigua and Barbuda,4-0
CFU Championship,1978-10-29,Trinidad and Tobago,Haiti,2-2
Panamerican Games,1979-07-04,Costa Rica,Bermuda,3-1
Panamerican Games,1979-07-04,Cuba,Guatemala,2-2
Panamerican Games,1979-07-04,Puerto Rico,Dominican Republic,1-0
Copa Paz del Chaco,1979-07-10,Bolivia,Paraguay,3-1
Pinto Duran Cup,1979-07-11,Chile,Uruguay,1-0
Panamerican Games,1979-07-12,Puerto Rico,Costa Rica,0-4
Pinto Duran Cup,1979-07-18,Uruguay,Chile,2-1
Copa Paz del Chaco,1979-08-01,Paraguay,Bolivia,2-0
Mediterranean Games,1979-09-23,Egypt,Morocco,0-0
Mediterranean Games,1979-09-23,Algeria,Tunisia,1-1
CFU Championship,1979-11-11,Haiti,Trinidad and Tobago,1-0
CFU Championship,1979-11-12,Suriname,St Vincent & Grenadines,2-3
CFU Championship,1979-11-14,Haiti,St Vincent & Grenadines,3-1
CFU Championship,1979-11-15,Suriname,Trinidad and Tobago,3-0
CFU Championship,1979-11-17,St Vincent & Grenadines,Trinidad and Tobago,2-1
CFU Championship,1979-11-18,Suriname,Haiti,0-1
Zone V Tournament,1979-11-25,Congo,Cameroon,3-1
Zone V Tournament,1979-11-25,Angola,Gabon,1-0
Zone V Tournament,1979-11-27,Angola,Cameroon,0-1
Zone V Tournament,1979-11-29,Cameroon,Gabon,3-1
Zone V Tournament,1979-11-29,Angola,Congo,0-1
Greenland Cup,1980-06-30,Iceland,Faroe Islands,2-1
Greenland Cup,1980-07-02,Faroe Islands,Greenland,6-0
Greenland Cup,1980-07-03,Iceland,Greenland,4-1
Copa Paz del Chaco,1980-08-26,Bolivia,Paraguay,1-1
Copa Paz del Chaco,1980-09-18,Paraguay,Bolivia,2-1
Islamic Games,1980-09-28,Turkey,Northern Cyprus,5-0
Islamic Games,1980-09-29,Saudi Arabia,Malaysia,3-0
Islamic Games,1980-09-30,Libya,Malaysia,1-0
Islamic Games,1980-09-30,Saudi Arabia,Northern Cyprus,2-0
Islamic Games,1980-10-01,Turkey,Libya,1-2
Islamic Games,1980-10-02,Northern Cyprus,Malaysia,2-1
Islamic Games,1980-10-03,Turkey,Saudi Arabia,3-0
Islamic Games,1980-10-03,Libya,Northern Cyprus,1-1
Islamic Games,1980-10-04,Libya,Saudi Arabia,2-0
Islamic Games,1980-10-05,Turkey,Malaysia,3-0
Mundialito,1980-12-30,Uruguay,Netherlands,2-0
Mundialito,1981-01-01,Argentina,West Germany,2-1
Mundialito,1981-01-03,Uruguay,Italy,2-0
Mundialito,1981-01-04,Argentina,Brazil,1-1
Mundialito,1981-01-06,Italy,Netherlands,1-1
Mundialito,1981-01-07,Brazil,West Germany,4-1
Mundialito,1981-01-10,Uruguay,Brazil,2-1
Pinto Duran Cup,1981-04-29,Chile,Uruguay,1-2
South Pacific Mini Games,1981-07-07,Tahiti,New Caledonia,1-0
South Pacific Mini Games,1981-07-07,Vanuatu,Western Samoa,13-1
South Pacific Mini Games,1981-07-07,Solomon Islands,Fiji,1-2
South Pacific Mini Games,1981-07-08,New Caledonia,Vanuatu,2-2
South Pacific Mini Games,1981-07-08,Papua New Guinea,Fiji,3-2
South Pacific Mini Games,1981-07-08,Tahiti,Western Samoa,13-0
South Pacific Mini Games,1981-07-09,Solomon Islands,New Caledonia,1-1
South Pacific Mini Games,1981-07-09,Tahiti,Vanuatu,1-1
South Pacific Mini Games,1981-07-09,Papua New Guinea,Western Samoa,4-1
South Pacific Mini Games,1981-07-10,New Caledonia,Papua New Guinea,5-1
South Pacific Mini Games,1981-07-10,Fiji,Vanuatu,1-1
South Pacific Mini Games,1981-07-10,Solomon Islands,Western Samoa,5-0
South Pacific Mini Games,1981-07-11,Solomon Islands,Vanuatu,2-1
South Pacific Mini Games,1981-07-11,Fiji,Western Samoa,4-0
South Pacific Mini Games,1981-07-11,Tahiti,Papua New Guinea,5-0
Indian Ocean Cup,1981-07-12,Kenya,Mauritius,2-1
Indian Ocean Cup,1981-07-12,Reunion,Madagascar,2-3
South Pacific Mini Games,1981-07-13,New Caledonia,Fiji,3-0
South Pacific Mini Games,1981-07-13,Papua New Guinea,Vanuatu,3-2
South Pacific Mini Games,1981-07-13,Solomon Islands,Tahiti,1-4
Indian Ocean Cup,1981-07-14,Reunion,Kenya,1-3
Indian Ocean Cup,1981-07-14,Madagascar,Mauritius,0-0
South Pacific Mini Games,1981-07-14,New Caledonia,Western Samoa,8-0
South Pacific Mini Games,1981-07-14,Tahiti,Fiji,6-0
South Pacific Mini Games,1981-07-14,Solomon Islands,Papua New Guinea,1-2
Pinto Duran Cup,1981-07-15,Uruguay,Chile,0-0
South Pacific Mini Games,1981-07-15,Tahiti,New Caledonia,1-0
South Pacific Mini Games,1981-07-15,Papua New Guinea,Vanuatu,1-0
Indian Ocean Cup,1981-07-19,Kenya,Madagascar,1-0
Indian Ocean Cup,1981-07-19,Reunion,Mauritius,1-2
Central African Games,1981-08-21,Angola,Cameroon,0-0
Central African Games,1981-08-21,Congo,Gabon,2-1
Central African Games,1981-08-23,Zaire,Cameroon,2-0
Central African Games,1981-08-23,Angola,Gabon,1-1
Central African Games,1981-08-25,Gabon,Zaire,1-1
Central African Games,1981-08-25,Angola,Congo,1-3
Central African Games,1981-08-27,Zaire,Congo,2-1
Central African Games,1981-08-27,Cameroon,Gabon,0-0
Central African Games,1981-08-29,Angola,Zaire,1-1
Central African Games,1981-08-29,Cameroon,Congo,0-0
CFU Championship,1981-10-19,Trinidad and Tobago,St Vincent & Grenadines,2-0
CFU Championship,1981-10-19,Puerto Rico,Guadeloupe,1-1
CFU Championship,1981-10-21,Puerto Rico,St Vincent & Grenadines,0-2
CFU Championship,1981-10-22,Trinidad and Tobago,Guadeloupe,2-0
CFU Championship,1981-10-24,St Vincent & Grenadines,Guadeloupe,3-1
CFU Championship,1981-10-25,Puerto Rico,Trinidad and Tobago,0-6
Pacific Cup,1982-03-30,Peru,Chile,1-0
ANFA Cup,1982-04-30,India,Thailand,1-1
ANFA Cup,1982-04-30,Nepal,Thailand,1-0
ANFA Cup,1982-04-30,Nepal,Bhutan,3-1
Indian Ocean Tournament,1982-08-29,Mauritius,Zimbabwe,2-0
Indian Ocean Tournament,1982-09-01,Reunion,Zimbabwe,0-1
Indian Ocean Tournament,1982-09-05,Reunion,Mauritius,1-1
Merlion Tournament,1982-10-05,South Korea,Brunei,4-1
Merlion Tournament,1982-10-05,Singapore,Malaysia,0-1
Merlion Tournament,1982-10-06,Australia,Thailand,4-0
Merlion Tournament,1982-10-07,South Korea,Malaysia,3-1
Merlion Tournament,1982-10-07,Singapore,Brunei,7-0
Merlion Tournament,1982-10-09,Indonesia,Thailand,0-0
Merlion Tournament,1982-10-10,Singapore,South Korea,0-2
Merlion Tournament,1982-10-10,Malaysia,Brunei,4-0
Merlion Tournament,1982-10-11,Australia,Indonesia,2-0
Merlion Tournament,1982-10-13,South Korea,Indonesia,1-0
Merlion Tournament,1982-10-14,Australia,Malaysia,5-0
Merlion Tournament,1982-10-17,Australia,South Korea,3-2
Merlion Tournament,1982-10-17,Indonesia,Malaysia,0-0
CEDEAO Cup qualifier,1983-01-17,Benin,Mauritania,1-1
CEDEAO Cup qualifier,1983-01-23,Niger,Senegal,2-0
CEDEAO Cup qualifier,1983-02-04,Mauritania,Benin,2-0
CEDEAO Cup qualifier,1983-02-06,Sierra Leone,Gambia,0-1
CEDEAO Cup qualifier,1983-02-06,Senegal,Niger,2-0
CEDEAO Cup qualifier,1983-02-13,Guinea,Mali,1-1
CEDEAO Cup qualifier,1983-02-20,Gambia,Sierra Leone,0-1
Trans-Tasman Cup,1983-02-22,New Zealand,Australia,2-1
Trans-Tasman Cup,1983-02-27,Australia,New Zealand,0-2
CEDEAO Cup qualifier,1983-02-27,Mali,Guinea,1-1
ANFA Cup,1983-04-10,Nepal,Thailand,0-2
CEDEAO Cup qualifier,1983-04-17,Guinea-Bissau,Togo,2-0
CEDEAO Cup qualifier,1983-05-08,Togo,Guinea-Bissau,3-0
Artigas Cup,1983-06-02,Paraguay,Uruguay,0-0
Artigas Cup,1983-06-09,Uruguay,Paraguay,3-0
Greenland Cup,1983-06-29,Greenland,Faroe Islands,0-0
CEDEAO Cup qualifier,1983-07-03,Gambia,Mali,1-1
Greenland Cup,1983-07-03,Greenland,Faroe Islands,2-3
Indian Ocean Tournament,1983-07-10,Madagascar,Mauritius,1-1
Indian Ocean Tournament,1983-07-13,Reunion,Madagascar,0-3
Bogado Cup,1983-07-14,Paraguay,Argentina,1-0
Indian Ocean Tournament,1983-07-16,Reunion,Mauritius,1-1
CEDEAO Cup qualifier,1983-07-17,Mali,Gambia,0-0
Bogado Cup,1983-07-21,Argentina,Paraguay,0-0
Pacific Cup,1983-07-21,Peru,Chile,0-1
CFU Championship,1983-07-23,French Guiana,Trinidad and Tobago,0-1
CFU Championship,1983-07-23,Martinique,Antigua and Barbuda,2-0
CFU Championship,1983-07-25,Martinique,Trinidad and Tobago,3-1
CFU Championship,1983-07-25,French Guiana,Antigua and Barbuda,1-0
CFU Championship,1983-07-27,Trinidad and Tobago,Antigua and Barbuda,2-1
CFU Championship,1983-07-27,French Guiana,Martinique,0-0
Pacific Cup,1983-08-03,Chile,Peru,2-0
CEDEAO Cup qualifier,1983-08-12,Mauritania,Togo,0-4
Panamerican Games,1983-08-19,Cuba,Guatemala,1-1
Mediterranean Games,1983-09-11,Egypt,Syria,1-0
Mediterranean Games,1983-09-11,Tunisia,Algeria,3-2
Mediterranean Games,1983-09-13,Morocco,Libya,2-0
Mediterranean Games,1983-09-15,Morocco,Egypt,2-1
CEDEAO Cup qualifier,1983-11-15,Nigeria,Senegal,1-0
CEDEAO Cup qualifier,1983-11-19,Senegal,Nigeria,0-1
Merlion Tournament,1983-12-03,Singapore,Indonesia,5-0
Merlion Tournament,1983-12-04,China,Australia,2-1
Merlion Tournament,1983-12-07,Singapore,Brunei,4-0
Merlion Tournament,1983-12-09,Brunei,Indonesia,1-0
Merlion Tournament,1983-12-14,Singapore,China,1-0
CEDEAO Cup,1983-12-15,Ivory Coast,Mali,1-1
CEDEAO Cup,1983-12-16,Togo,Nigeria,5-2
Merlion Tournament,1983-12-18,Singapore,Australia,2-4
CEDEAO Cup,1983-12-18,Mali,Nigeria,0-0
CEDEAO Cup,1983-12-18,Ivory Coast,Togo,2-1
CEDEAO Cup,1983-12-20,Ivory Coast,Togo,1-0
Indian Ocean Tournament,1984-05-19,Reunion,Tanzania,1-1
Greenland Cup,1984-08-01,Faroe Islands,Iceland,0-0
Greenland Cup,1984-08-03,Iceland,Greenland,1-0
Greenland Cup,1984-08-05,Faroe Islands,Greenland,1-0
Merlion Tournament,1984-10-22,Singapore,Indonesia,5-1
Artigas Cup,1985-02-03,Uruguay,Paraguay,1-0
Artigas Cup,1985-02-10,Paraguay,Uruguay,1-3
CEDEAO Cup qualifier,1985-04-07,Mali,Togo,4-0
CEDEAO Cup qualifier,1985-04-21,Togo,Mali,3-0
Copa Ciudad de Mexico,1985-06-02,Mexico,Italy,1-1
Copa Ciudad de Mexico,1985-06-06,Italy,England,2-1
Copa Ciudad de Mexico,1985-06-09,Mexico,England,1-0
CFU Championship,1985-06-25,Barbados,Suriname,0-0
CFU Championship,1985-06-25,Martinique,Guadeloupe,2-1
CFU Championship,1985-06-27,Barbados,Guadeloupe,1-1
CFU Championship,1985-06-27,Martinique,Suriname,2-0
Indian Ocean Tournament,1985-06-30,Reunion,Zaire,1-2
CFU Championship,1985-06-30,Barbados,Martinique,1-1
CFU Championship,1985-06-30,Guadeloupe,Suriname,2-2
Indian Ocean Tournament,1985-07-01,Reunion,Malawi,2-8
Indian Ocean Tournament,1985-07-02,Zaire,Malawi,1-0
CEDEAO Cup qualifier,1985-08-11,Guinea,Mali,1-1
Artemio Franchi Trophy,1985-08-21,France,Uruguay,2-0
CEDEAO Cup qualifier,1985-08-25,Mali,Guinea,1-1
Afro-Asian Cup,1985-09-15,Cameroon,Saudi Arabia,4-1
Afro-Asian Cup,1985-10-04,Saudi Arabia,Cameroon,2-1
Merlion Tournament,1985-10-13,Malaysia,Brunei,4-0
Merlion Tournament,1985-10-16,Singapore,Brunei,2-1
Merlion Tournament,1985-10-20,Singapore,Malaysia,2-0
Merlion Tournament,1985-10-23,Singapore,Malaysia,4-0
Leeward Islands Champ,1985-10-31,Antigua and Barbuda,Saint Kitts,0-1
Leeward Islands Champ,1985-10-31,Anguilla,British Virgin Islands,0-1
CEDEAO Cup,1985-12-25,Senegal,Guinea,3-1
CEDEAO Cup,1985-12-27,Ivory Coast,Guinea,1-0
CEDEAO Cup,1985-12-29,Senegal,Ivory Coast,2-0
Black Stars Tournament,1986-05-08,French Guiana,Guadeloupe,3-0
Black Stars Tournament,1986-05-09,French Guiana,Reunion,3-3
ANFA Cup,1986-06-30,Nepal,Bhutan,4-0
Merlion Tournament,1986-08-24,China,North Korea,0-0
Merlion Tournament,1986-08-24,Singapore,Canada,0-1
Merlion Tournament,1986-08-27,Canada,North Korea,0-0
Merlion Tournament,1986-08-30,Singapore,North Korea,0-2
Merlion Tournament,1986-08-31,China,Canada,1-0
Merlion Tournament,1986-09-01,Singapore,China,0-3
Merlion Tournament,1986-09-03,Singapore,China,1-2
Merlion Tournament,1986-09-04,North Korea,Canada,2-0
Merlion Tournament,1986-09-06,China,North Korea,2-1
Merlion Tournament,1986-09-06,Singapore,Canada,0-1
Trans-Tasman Cup,1986-10-25,New Zealand,Australia,1-1
Trans-Tasman Cup,1986-11-02,Australia,New Zealand,2-1
Pan American Games qualifier,1987-03-29,Bahamas,Mexico,0-3
Pan American Games qualifier,1987-04-12,Cuba,Jamaica,2-2
Central African Games,1987-04-18,Congo,Angola,3-3
Pan American Games qualifier,1987-04-18,Bermuda,Canada,0-1
Central African Games,1987-04-20,Cameroon,Gabon,2-0
Central African Games,1987-04-21,Angola,Zaire,2-1
Central African Games,1987-04-22,Gabon,Chad,3-1
Central African Games,1987-04-23,Congo,Zaire,0-0
Central African Games,1987-04-24,Cameroon,Chad,3-0
Pan American Games qualifier,1987-04-25,Bermuda,Canada,0-1
Pan American Games qualifier,1987-04-26,Jamaica,Cuba,1-2
Central African Games,1987-04-27,Congo,Cameroon,0-3
Central African Games,1987-04-27,Angola,Gabon,1-0
Pan American Games qualifier,1987-04-28,Mexico,Bahamas,13-0
Central African Games,1987-04-29,Zaire,Chad,4-0
Central African Games,1987-04-29,Congo,Gabon,3-2
Central African Games,1987-04-30,Cameroon,Angola,2-0
Black Stars Tournament,1987-05-28,Guadeloupe,French Guiana,4-1
Black Stars Tournament,1987-05-30,Guadeloupe,Reunion,3-0
Indian Ocean Tournament,1987-06-14,Reunion,Madagascar,0-1
Indian Ocean Tournament,1987-06-14,Congo,Seychelles,1-1
Indian Ocean Tournament,1987-06-16,Madagascar,Seychelles,2-0
Indian Ocean Tournament,1987-06-18,Reunion,Congo,1-1
Indian Ocean Tournament,1987-06-21,Madagascar,Congo,3-2
Indian Ocean Tournament,1987-06-21,Reunion,Seychelles,3-1
Panamerican Games,1987-08-09,United States,Trinidad and Tobago,3-1
Panamerican Games,1987-08-09,Mexico,Guatemala,1-0
Panamerican Games,1987-08-12,United States,El Salvador,0-0
Panamerican Games,1987-08-15,El Salvador,Trinidad and Tobago,1-0
Trans-Tasman Cup,1987-09-02,Australia,New Zealand,1-1
Trans-Tasman Cup,1987-09-09,New Zealand,Australia,1-0
Mediterranean Games,1987-09-16,Lebanon,San Marino,0-0
Mediterranean Games,1987-09-18,Syria,San Marino,3-0
Mediterranean Games,1987-09-20,Syria,Lebanon,6-1
CEDEAO Cup qualifier,1987-11-22,Ivory Coast,Togo,3-0
CEDEAO Cup qualifier,1987-12-06,Mali,Burkina Faso,1-2
CEDEAO Cup qualifier,1987-12-10,Burkina Faso,Mali,1-2
Arab Cup qualifier,1987-12-11,Algeria,Tunisia,0-0
CEDEAO Cup qualifier,1987-12-13,Togo,Ivory Coast,1-0
Arab Cup qualifier,1987-12-13,Tunisia,Mauritania,2-1
CEDEAO Cup qualifier,1987-12-13,Burkina Faso,Mali,2-1
Arab Cup qualifier,1987-12-15,Algeria,Mauritania,3-0
CEDEAO Cup,1987-12-19,Ivory Coast,Senegal,1-0
CEDEAO Cup,1987-12-20,Liberia,Burkina Faso,1-0
CEDEAO Cup,1987-12-22,Senegal,Burkina Faso,1-0
CEDEAO Cup,1987-12-23,Liberia,Ivory Coast,1-2
Afro-Asian Cup,1988-01-06,Egypt,South Korea,1-1
Black Stars Tournament,1988-05-12,Guadeloupe,Togo,2-1
Black Stars Tournament,1988-05-13,Reunion,Togo,1-0
CFU Championship,1988-07-05,Trinidad and Tobago,Guadeloupe,3-0
CFU Championship,1988-07-05,Martinique,Antigua and Barbuda,2-2
Bicentenary Gold Cup,1988-07-06,Argentina,Saudi Arabia,2-2
Bicentenary Gold Cup,1988-07-07,Australia,Brazil,0-1
CFU Championship,1988-07-07,Antigua and Barbuda,Trinidad and Tobago,1-1
CFU Championship,1988-07-07,Martinique,Guadeloupe,2-1
Bicentenary Gold Cup,1988-07-09,Australia,Saudi Arabia,3-0
CFU Championship,1988-07-09,Martinique,Trinidad and Tobago,0-3
CFU Championship,1988-07-09,Antigua and Barbuda,Guadeloupe,0-0
Bicentenary Gold Cup,1988-07-10,Argentina,Brazil,0-0
Bicentenary Gold Cup,1988-07-13,Brazil,Saudi Arabia,4-1
Bicentenary Gold Cup,1988-07-14,Australia,Argentina,4-1
Bicentenary Gold Cup,1988-07-16,Argentina,Saudi Arabia,2-0
Bicentenary Gold Cup,1988-07-17,Australia,Brazil,0-2
Trans-Tasman Cup,1988-10-12,New Zealand,Australia,1-2
Trans-Tasman Cup,1988-10-16,Australia,New Zealand,2-0
Melanesian Cup,1988-10-21,Solomon Islands,Fiji,1-1
Melanesian Cup,1988-10-23,New Caledonia,Vanuatu,6-1
Melanesian Cup,1988-10-24,Solomon Islands,New Caledonia,1-0
Melanesian Cup,1988-10-24,Fiji,Vanuatu,8-0
Pacific Cup,1988-10-25,Chile,Peru,2-0
Melanesian Cup,1988-10-25,Fiji,New Caledonia,2-0
Melanesian Cup,1988-10-25,Solomon Islands,Vanuatu,5-0
Melanesian Cup,1988-10-26,Vanuatu,New Caledonia,1-0
Melanesian Cup,1988-10-26,Solomon Islands,Fiji,1-3
Pinto Duran Cup,1988-11-01,Chile,Uruguay,1-1
Pinto Duran Cup,1988-11-09,Uruguay,Chile,3-1
Pacific Cup,1988-11-23,Peru,Chile,1-1
Caribbean Championship,1989-07-02,Grenada,St Vincent & Grenadines,2-0
Caribbean Championship,1989-07-03,Barbados,Guadeloupe,1-0
Caribbean Championship,1989-07-04,Netherlands Antilles,St Vincent & Grenadines,1-1
Caribbean Championship,1989-07-05,Barbados,Trinidad and Tobago,0-3
Caribbean Championship,1989-07-06,Grenada,Netherlands Antilles,1-1
Caribbean Championship,1989-07-07,Guadeloupe,Trinidad and Tobago,2-0
Caribbean Championship,1989-07-09,Trinidad and Tobago,Grenada,2-1
Island Games,1989-07-09,Faroe Islands,Greenland,3-0
Melanesian Cup,1989-10-28,Solomon Islands,Vanuatu,2-0
Melanesian Cup,1989-10-28,Fiji,Papua New Guinea,2-1
Melanesian Cup,1989-10-30,New Caledonia,Solomon Islands,2-0
Melanesian Cup,1989-10-30,Fiji,Vanuatu,2-1
Melanesian Cup,1989-10-31,Fiji,New Caledonia,3-0
Melanesian Cup,1989-10-31,Papua New Guinea,Vanuatu,3-0
Melanesian Cup,1989-11-03,New Caledonia,Vanuatu,5-1
Melanesian Cup,1989-11-03,Papua New Guinea,Solomon Islands,0-0
Melanesian Cup,1989-11-04,New Caledonia,Papua New Guinea,2-1
Melanesian Cup,1989-11-04,Fiji,Solomon Islands,0-0
CEDEAO Cup qualifier,1989-11-26,Ghana,Guinea,1-1
CEDEAO Cup qualifier,1989-11-28,Liberia,Guinea,2-0
CEDEAO Cup qualifier,1989-11-29,Liberia,Ghana,1-1
SADCC Tournament,1990-01-20,Malawi,Tanzania,2-2
SADCC Tournament,1990-01-20,Swaziland,Botswana,3-1
SADCC Tournament,1990-01-21,Swaziland,Tanzania,0-1
SADCC Tournament,1990-01-21,Botswana,Malawi,2-2
SADCC Tournament,1990-01-23,Botswana,Tanzania,0-0
SADCC Tournament,1990-01-23,Swaziland,Malawi,0-0
CEDEAO Cup,1990-01-24,Senegal,Liberia,1-0
CEDEAO Cup,1990-01-25,Nigeria,Ivory Coast,2-0
CEDEAO Cup,1990-01-27,Ivory Coast,Liberia,1-0
CEDEAO Cup,1990-01-28,Nigeria,Senegal,0-0
SADCC Tournament,1990-03-06,Mozambique,Angola,2-1
SADCC Tournament,1990-03-07,Zimbabwe,Lesotho,4-1
SADCC Tournament,1990-03-08,Zimbabwe,Angola,2-0
SADCC Tournament,1990-03-10,Mozambique,Zimbabwe,3-1
SADCC Tournament,1990-03-10,Angola,Lesotho,3-1
SADCC Tournament,1990-03-11,Mozambique,Lesotho,3-0
SADCC Tournament,1990-04-01,Zambia,Tanzania,2-0
SADCC Tournament,1990-04-01,Swaziland,Zimbabwe,4-4
Black Stars Tournament,1990-04-29,Martinique,Gabon,2-0
Black Stars Tournament,1990-05-01,Guadeloupe,Martinique,1-0
North American Champ,1990-05-06,Canada,United States,1-0
North American Champ,1990-05-10,Mexico,United States,1-0
North American Champ,1990-05-13,Canada,Mexico,2-1
Caribbean Championship,1990-07-22,Trinidad and Tobago,Grenada,5-0
Caribbean Championship,1990-07-22,Barbados,Martinique,2-2
Caribbean Championship,1990-07-25,Grenada,Jamaica,0-0
Caribbean Championship,1990-07-25,Martinique,St Vincent & Grenadines,2-0
Dynasty Cup,1990-07-27,South Korea,Japan,2-0
Dynasty Cup,1990-07-27,China,North Korea,2-0
Caribbean Championship,1990-07-27,Trinidad and Tobago,Jamaica,0-0
Caribbean Championship,1990-07-27,Barbados,St Vincent & Grenadines,3-2
Dynasty Cup,1990-07-29,China,Japan,1-0
Dynasty Cup,1990-07-29,South Korea,North Korea,1-0
Dynasty Cup,1990-07-31,North Korea,Japan,1-0
Dynasty Cup,1990-07-31,China,South Korea,0-1
Dynasty Cup,1990-08-03,China,South Korea,1-1
SADCC Tournament,1990-08-25,Zambia,Zimbabwe,3-1
Melanesian Cup,1990-11-01,New Caledonia,Vanuatu,0-1
Melanesian Cup,1990-11-01,Fiji,Solomon Islands,0-0
Leeward Islands Champ,1990-11-03,Montserrat,Antigua and Barbuda,0-6
Melanesian Cup,1990-11-03,New Caledonia,Papua New Guinea,2-1
Melanesian Cup,1990-11-03,Solomon Islands,Vanuatu,1-1
Melanesian Cup,1990-11-05,New Caledonia,Fiji,0-0
Melanesian Cup,1990-11-05,Vanuatu,Papua New Guinea,1-0
Melanesian Cup,1990-11-06,Fiji,Vanuatu,1-1
Melanesian Cup,1990-11-06,Solomon Islands,Papua New Guinea,1-0
Melanesian Cup,1990-11-08,New Caledonia,Solomon Islands,3-1
Melanesian Cup,1990-11-08,Fiji,Papua New Guinea,1-0
Leeward Islands Champ,1990-11-18,Antigua and Barbuda,Saint Kitts,2-0
North American Champ,1991-03-12,United States,Mexico,2-2
North American Champ,1991-03-14,Mexico,Canada,3-0
North American Champ,1991-03-16,United States,Canada,2-0
N Am Ch & UNCAF Cup q,1991-04-18,Nicaragua,El Salvador,2-3
N Am Ch & UNCAF Cup q,1991-04-25,El Salvador,Nicaragua,2-0
CEDEAO Cup qualifier,1991-05-05,Senegal,Ivory Coast,0-0
Trans-Tasman Cup,1991-05-12,New Zealand,Australia,0-1
N Am Ch & UNCAF Cup q,1991-05-12,Panama,Honduras,2-0
Trans-Tasman Cup,1991-05-15,Australia,New Zealand,2-1
N Am Ch & UNCAF Cup q,1991-05-19,Honduras,Panama,3-0
CEDEAO Cup qualifier,1991-06-09,Ivory Coast,Senegal,2-0
Copa Paz del Chaco,1991-06-14,Bolivia,Paraguay,0-1
Copa Paz del Chaco,1991-06-16,Paraguay,Bolivia,0-0
Island Games,1991-06-25,Faroe Islands,Greenland,3-2
CEDEAO Cup qualifier,1991-08-11,Benin,Ivory Coast,0-3
CEDEAO Cup qualifier,1991-09-01,Ivory Coast,Benin,1-0
Afro-Asian Cup,1991-09-27,Iran,Algeria,2-1
Afro-Asian Cup,1991-10-13,Algeria,Iran,1-0
CEDEAO Cup,1991-10-31,Ivory Coast,Nigeria,2-0
CEDEAO Cup,1991-10-31,Senegal,Ghana,3-2
CEDEAO Cup,1991-11-02,Ghana,Nigeria,1-0
CEDEAO Cup,1991-11-02,Ivory Coast,Senegal,1-0
Black Stars Tournament,1992-05-08,Congo,Haiti,4-1
Black Stars Tournament,1992-05-09,Congo,Guadeloupe,1-1
US Cup,1992-05-30,United States,Ireland,3-1
US Cup,1992-05-31,Italy,Portugal,0-0
US Cup,1992-06-03,United States,Portugal,1-0
US Cup,1992-06-04,Italy,Ireland,2-0
US Cup,1992-06-06,United States,Italy,1-1
US Cup,1992-06-07,Ireland,Portugal,2-0
Melanesian Cup,1992-07-25,Vanuatu,New Caledonia,0-1
Melanesian Cup,1992-07-25,Fiji,Solomon Islands,2-1
Melanesian Cup,1992-07-27,Vanuatu,Solomon Islands,1-3
Melanesian Cup,1992-07-28,Fiji,New Caledonia,2-2
Melanesian Cup,1992-07-30,New Caledonia,Solomon Islands,1-0
Melanesian Cup,1992-07-30,Vanuatu,Fiji,0-2
Dynasty Cup,1992-08-22,Japan,South Korea,0-0
Dynasty Cup,1992-08-22,China,North Korea,2-2
Dynasty Cup,1992-08-24,China,Japan,0-2
Dynasty Cup,1992-08-24,North Korea,South Korea,1-1
Dynasty Cup,1992-08-26,Japan,North Korea,4-1
Dynasty Cup,1992-08-26,China,South Korea,0-2
Dynasty Cup,1992-08-29,Japan,South Korea,2-2
Dynasty Cup,1992-08-29,China,North Korea,0-0
Pan Arab Games & Arab Cup,1992-09-04,Syria,Palestine,0-0
Pan Arab Games & Arab Cup,1992-09-08,Egypt,Jordan,1-1
Pan Arab Games & Arab Cup,1992-09-09,Saudi Arabia,Palestine,2-1
Pan Arab Games & Arab Cup,1992-09-10,Kuwait,Jordan,4-1
Pan Arab Games & Arab Cup,1992-09-11,Syria,Saudi Arabia,1-1
Pan Arab Games & Arab Cup,1992-09-12,Egypt,Kuwait,1-0
Pan Arab Games & Arab Cup,1992-09-14,Saudi Arabia,Kuwait,2-0
Pan Arab Games & Arab Cup,1992-09-15,Syria,Egypt,0-0
Pan Arab Games & Arab Cup,1992-09-17,Syria,Kuwait,1-2
Pan Arab Games & Arab Cup,1992-09-18,Egypt,Saudi Arabia,3-2
Lipton Cup,1992-09-23,Uruguay,Argentina,0-0
Intercontinental Champ,1992-10-15,Saudi Arabia,United States,3-0
Intercontinental Champ,1992-10-16,Argentina,Ivory Coast,4-0
Intercontinental Champ,1992-10-19,United States,Ivory Coast,5-2
Intercontinental Champ,1992-10-20,Saudi Arabia,Argentina,1-3
Merlion Tournament,1992-12-08,Singapore,Malaysia,3-0
Black Stars Tournament,1993-01-01,Ghana,Mali,1-1
Black Stars Tournament,1993-01-02,Gabon,Burkina Faso,1-1
Black Stars Tournament,1993-01-03,Gabon,Ghana,2-3
Black Stars Tournament,1993-01-03,Burkina Faso,Mali,1-0
N Am Ch & UNCAF Cup q,1993-02-16,Costa Rica,Nicaragua,6-0
N Am Ch & UNCAF Cup q,1993-02-19,Costa Rica,Nicaragua,2-0
Baltic Tournament,1993-02-20,Finland,Estonia,0-0
