Matchday,Date,Home,Away,FullTime
CECAFA Cup,1987-12-14,Uganda,Zambia,4-0
CECAFA Cup,1987-12-16,Kenya,Tanzania,3-2
CECAFA Cup,1987-12-16,Uganda,Zimbabwe,0-0
CECAFA Cup,1987-12-17,Ethiopia,Zanzibar,0-0
CECAFA Cup,1987-12-19,Zanzibar,Tanzania,2-0
CECAFA Cup,1987-12-20,Ethiopia,Kenya,2-1
CECAFA Cup,1987-12-20,Zambia,Zimbabwe,2-2
CECAFA Cup,1987-12-23,Zimbabwe,Zanzibar,1-0
CECAFA Cup,1987-12-24,Ethiopia,Uganda,3-0
CECAFA Cup,1987-12-26,Uganda,Zanzibar,2-0
CECAFA Cup,1987-12-27,Ethiopia,Zimbabwe,1-1
CECAFA Cup,1988-11-06,Malawi,Tanzania,0-0
CECAFA Cup,1988-11-06,Ethiopia,Zambia,0-0
CECAFA Cup,1988-11-07,Uganda,Zimbabwe,0-0
CECAFA Cup,1988-11-08,Kenya,Zanzibar,2-0
CECAFA Cup,1988-11-10,Kenya,Tanzania,0-0
CECAFA Cup,1988-11-10,Malawi,Zanzibar,1-0
CECAFA Cup,1988-11-11,Ethiopia,Uganda,2-1
CECAFA Cup,1988-11-11,Zambia,Zimbabwe,1-1
CECAFA Cup,1988-11-12,Malawi,Kenya,3-0
CECAFA Cup,1988-11-12,Zanzibar,Tanzania,1-0
CECAFA Cup,1988-11-13,Zambia,Uganda,3-0
CECAFA Cup,1988-11-13,Zimbabwe,Ethiopia,2-1
CECAFA Cup,1988-11-16,Malawi,Zimbabwe,0-0
CECAFA Cup,1988-11-17,Zambia,Kenya,1-0
CECAFA Cup,1988-11-17,Malawi,Zimbabwe,2-0
CECAFA Cup,1988-11-19,Kenya,Zimbabwe,0-0
CECAFA Cup,1988-11-19,Malawi,Zambia,3-1
CECAFA Cup,1989-12-02,Kenya,Uganda,2-1
CECAFA Cup,1989-12-02,Malawi,Zanzibar,0-0
CECAFA Cup,1989-12-03,Zimbabwe,Tanzania,3-0
CECAFA Cup,1989-12-05,Kenya,Tanzania,2-1
CECAFA Cup,1989-12-06,Uganda,Zimbabwe,1-1
CECAFA Cup,1989-12-06,Zambia,Zanzibar,1-0
CECAFA Cup,1989-12-08,Uganda,Tanzania,5-1
CECAFA Cup,1989-12-09,Kenya,Zimbabwe,2-1
CECAFA Cup,1989-12-10,Malawi,Zambia,0-0
CECAFA Cup,1989-12-13,Uganda,Zambia,3-1
CECAFA Cup,1989-12-14,Kenya,Malawi,0-1
CECAFA Cup,1989-12-15,Kenya,Zambia,1-0
CECAFA Cup,1989-12-16,Malawi,Uganda,3-3
CECAFA Cup,1990-12-08,Zanzibar,Tanzania,0-0
CECAFA Cup,1990-12-09,Kenya,Uganda,2-2
CECAFA Cup,1990-12-09,Malawi,Zimbabwe,0-0
CECAFA Cup,1990-12-11,Malawi,Tanzania,1-0
CECAFA Cup,1990-12-12,Sudan,Kenya,2-1
CECAFA Cup,1990-12-12,Zanzibar,Zimbabwe,0-1
CECAFA Cup,1990-12-14,Sudan,Uganda,2-2
CECAFA Cup,1990-12-14,Tanzania,Zimbabwe,2-0
CECAFA Cup,1990-12-14,Zanzibar,Malawi,2-1
